"year","fips","gini_uw","gini_w","iv_gini_uw","iv_gini_w"
2007,"06111",0.403407418345841,0.403198409736061,0.41427061884745,0.41422091217212
2007,"06113",0.436860374882946,0.436662110022017,0.444843188448127,0.445027582849164
2007,"06115",0.423809005109204,0.423584531918998,0.432210122934338,0.432463603967311
2007,"08001",0.393039311376774,0.39321500730296,0.392720192409085,0.392764018334756
2007,"08005",0.415422296426389,0.415469889690905,0.43653230259586,0.436577876874017
2007,"08013",0.44180817250009,0.441855460785885,0.446215626015994,0.4462846728184
2007,"08031",0.465566364201779,0.465666424341771,0.480969231243262,0.481273726823316
2007,"08035",0.339805677297779,0.339748816375887,0.34628952876685,0.346178376035003
2007,"08041",0.407248320499548,0.407323973283314,0.413417581219338,0.41346917205589
2007,"08059",0.393727844609257,0.393757441432665,0.410917871655199,0.410903305199627
2007,"08069",0.427520222028214,0.42767936401289,0.434653199203709,0.434751766536987
2007,"08077",0.412156685915999,0.412112308382734,0.422958644874225,0.423108928116899
2007,"08101",0.428779102908338,0.428919375750404,0.432850969797575,0.433264239713818
2007,"08123",0.408287830650539,0.40841325729985,0.406623879015382,0.406817368261877
2007,"09001",0.440758310875933,0.438687706540345,0.451494362769318,0.451454360537743
2007,"09003",0.434045282233571,0.432971956034954,0.435307069269449,0.435362631934475
2007,"09005",0.400958063437459,0.399917515807708,0.403020569197319,0.403028181299021
2007,"09007",0.39123747834672,0.390134910133843,0.388461893572679,0.388438714718532
2007,"09009",0.430853486900146,0.429856082760497,0.429283076376425,0.429371542038599
2007,"09011",0.399929586128229,0.398990774039502,0.39359834041158,0.393586689512497
2007,"09013",0.391160540766983,0.390078965604963,0.391030643442225,0.391017299720117
2007,"09015",0.371976774844857,0.371444086788251,0.375308353203978,0.375370549575802
2007,"10001",0.415098020753233,0.415389606600401,0.41893438238666,0.419109875728207
2007,"10003",0.411884434406294,0.410938361036727,0.414217159832652,0.414256830996733
2007,"10005",0.404072566645982,0.403994675981289,0.416050528081572,0.416103841258657
2007,"11001",0.494451052612222,0.491227692234256,0.501266383940402,0.501523814181763
2007,"12001",0.506332255087042,0.505435650886019,0.489002176171581,0.489511261376497
2007,"12005",0.403974978339758,0.403420977909363,0.415839705178427,0.416054824901331
2007,"12009",0.424110691910545,0.423397898808348,0.4226896043193,0.422842195791648
2007,"12011",0.444919704957565,0.443974668148522,0.441673917857393,0.441751548320171
2007,"12015",0.392414882802604,0.39194317650712,0.407769775970391,0.407787623706437
2007,"12017",0.396714633738288,0.39662060645518,0.424847196855717,0.425041316355554
2007,"12019",0.372204781655469,0.371624337495069,0.351693685236927,0.351714455372437
2007,"12021",0.449893105433123,0.44854007996678,0.454631987318524,0.454545521117148
2007,"12023",0.396198610688651,0.396155597462321,0.438583835554951,0.438856698559857
2007,"12031",0.419556016550394,0.418830761085196,0.430902007958468,0.431137662059465
2007,"12033",0.442328263693154,0.441817610953774,0.43734511870047,0.437573456312892
2007,"12035",0.418329537576107,0.417885057868046,0.369013281336176,0.369008265159275
2007,"12053",0.408274110798326,0.407895773856118,0.412172571730208,0.41221884054648
2007,"12055",0.414249603005318,0.414258778965492,0.37952030169948,0.379638496742149
2007,"12057",0.439300312347321,0.438383240221043,0.440365482699633,0.440485439085275
2007,"12061",0.440559288222785,0.439607459610486,0.464036551600258,0.463999637999594
2007,"12069",0.403215727905668,0.402616634164938,0.416584868218265,0.416692958506676
2007,"12071",0.428679258655707,0.427706750853743,0.422801282812575,0.422816230514813
2007,"12073",0.446239027590718,0.44561055739952,0.455947246073282,0.456299074020096
2007,"12081",0.422656377524691,0.421844728677316,0.433107260453097,0.433164456591997
2007,"12083",0.434443011128955,0.433932390115564,0.419372597226886,0.419582957424719
2007,"12085",0.447124030155774,0.445840325239304,0.439475352041548,0.439417464138625
2007,"12086",0.467126519104874,0.466310558157415,0.478373439188617,0.478670048929683
2007,"12087",0.439547939283174,0.438178914291033,0.44764183707392,0.447805100109047
2007,"12089",0.385222933579729,0.384545823361814,0.429743712309697,0.429816782877966
2007,"12091",0.418990278774036,0.418039935561274,0.417275102051355,0.417349649222043
2007,"12095",0.430800707928597,0.429868665538155,0.429315370867046,0.429375531981472
2007,"12097",0.391982262547014,0.391437531357056,0.406235811276045,0.40628696920144
2007,"12099",0.456270690156532,0.455085340080959,0.455317404645669,0.45537908145728
2007,"12101",0.411514546179945,0.411154327363751,0.427804074340942,0.427896089093251
2007,"12103",0.441210233932039,0.440474380363463,0.452176988671548,0.452298635485071
2007,"12105",0.406761758673424,0.406317204515363,0.412035226450536,0.412229566441556
2007,"12107",0.41083267218692,0.411023398149659,0.462690001636896,0.463429724787805
2007,"12109",0.438628271140744,0.437306858833714,0.443012825466383,0.442997319101973
2007,"12111",0.383343357680318,0.382996359621579,0.416183711009301,0.416264737165547
2007,"12113",0.398984099985777,0.398472388761097,0.382988507273443,0.383062118485397
2007,"12115",0.433209237816633,0.432226679901777,0.448410844213567,0.448426699661379
2007,"12117",0.430640638056679,0.429521974539152,0.422636700757494,0.422673695270282
2007,"12119",0.379182007175298,0.379170924333646,0.372577475430213,0.372680938178558
2007,"12127",0.427370990282061,0.42693416944009,0.445489315361489,0.445692773901708
2007,"13013",0.356352211288049,0.356648899585969,,
2007,"13015",0.405579111319676,0.405932801711315,0.399013190808113,0.399155953485221
2007,"13021",0.489128375350817,0.489846076414058,0.454905807964257,0.455369795298633
2007,"13031",0.454877789403039,0.455770730891799,,
2007,"13045",0.42204934161048,0.422570799918124,0.376882006641022,0.37713999552852
2007,"13051",0.453280024313152,0.453744253346853,0.47473241614021,0.475002551738386
2007,"13057",0.389940735991756,0.390107102328331,0.391642431847028,0.391649333669042
2007,"13059",0.4807840363204,0.481608139929625,0.507337953295369,0.508045647266767
2007,"13063",0.381002630733422,0.381157014009532,0.36610087816934,0.366144583863414
2007,"13067",0.412810594189203,0.413093282172547,0.413139156678351,0.413148157552691
2007,"13073",0.389296276364444,0.38960119639408,0.366336437732776,0.366249292223951
2007,"13077",0.389940300402129,0.390278402056572,0.386985048437064,0.38707743892405
2007,"13089",0.448199389890858,0.448538356318712,0.441943327210151,0.44204993400411
2007,"13095",0.490002221603677,0.490777063102695,0.462301960789038,0.462914437334855
2007,"13097",0.380054364665234,0.380325509120337,0.385468688008464,0.38558961463942
2007,"13113",0.391543620709403,0.391865952940698,0.380215927251185,0.380147471158842
2007,"13115",0.432106409393518,0.432651402592862,0.451534846327592,0.451958174217164
2007,"13117",0.361373014371427,0.361659221221167,0.368936851365508,0.368904601215394
2007,"13121",0.47389901571633,0.474261933207506,0.488330866121017,0.488431424915005
2007,"13127",0.43593600205404,0.436304988460682,0.469333501539926,0.469472587772428
2007,"13135",0.383081400378934,0.383310798218403,0.394099262723444,0.394093977424913
2007,"13139",0.40718263819916,0.407358093531119,0.425105904941282,0.425251319734004
2007,"13151",0.348457996419119,0.348665700901905,0.370018130747396,0.370076679435704
2007,"13153",0.408318070913444,0.408694173559958,0.401082334733297,0.401314838116548
2007,"13185",0.4327673238365,0.433175313547414,0.448602229732338,0.449251437489453
2007,"13215",0.454852554168565,0.455473708064023,0.446651500869859,0.446954490424279
2007,"13217",0.371469232426007,0.371597016787943,0.380327727169156,0.380501289022343
2007,"13223",0.312532494325155,0.312571531478217,0.32988407390078,0.329817023767276
2007,"13245",0.43893093923824,0.43961029009394,0.446026076213973,0.446545629807084
2007,"13247",0.413182347939457,0.413460681272699,0.377599114036483,0.377670986999015
2007,"13297",0.408095798823262,0.408401678444102,0.348450194725804,0.348504633496481
2007,"13313",0.474319978191318,0.474777588126484,0.416898505018522,0.417145273303903
2007,"15001",0.409676961353534,0.409240323188726,0.444772296220886,0.444959136623315
2007,"15003",0.400707991150837,0.400079469851093,0.415883651302277,0.41592122366532
2007,"15009",0.400648576327444,0.399804354412427,0.41959116044898,0.419646903804122
2007,"16001",0.424071441335992,0.427915743064142,0.405499068558177,0.40558417514912
2007,"16005",0.418273486594587,0.421493689483841,0.421117568615456,0.421296878694687
2007,"16019",0.414445434522355,0.417858581908391,0.399823377358511,0.39987759927633
2007,"16027",0.398185825803077,0.401246769238467,0.380681377353139,0.38064805334851
2007,"16055",0.401574613450328,0.404525318277205,0.415755285634719,0.41588663370605
2007,"16083",0.414272455574665,0.417147133650674,0.398074880832209,0.398192221043171
2007,"17001",0.410332333922212,0.410909190033891,0.398288127450191,0.398378218499999
2007,"17019",0.45876205222472,0.459421730228292,0.449474183493624,0.449876360728513
2007,"17031",0.447110775514299,0.447522783923063,0.457643912871624,0.457807233285086
2007,"17037",0.400584511610853,0.401077711266944,0.383957447242789,0.384105691320005
2007,"17043",0.399199960444634,0.399266920623493,0.398730358998597,0.398669341988291
2007,"17089",0.394241678321965,0.394645322027603,0.404581849397461,0.404551180897338
2007,"17091",0.398460853986186,0.399379769584378,0.391843984200717,0.39200851702984
2007,"17093",0.315154076061692,0.315694939709195,0.322041155403534,0.321993874707282
2007,"17097",0.405085135373579,0.405078581096129,0.417016774831878,0.41695180760436
2007,"17099",0.395858014750294,0.39640652450575,0.409107489075481,0.409316863040654
2007,"17111",0.364621300912488,0.365050237369523,0.382849609492686,0.382800504104098
2007,"17113",0.406676690418121,0.407478656044621,0.420761211328051,0.420818689500626
2007,"17115",0.433432572100716,0.43398213943128,0.436237610586632,0.436558184480175
2007,"17119",0.410721423001752,0.411269116980065,0.41011444996998,0.410308481031624
2007,"17143",0.437221412558365,0.437853338152082,0.441048435325532,0.44123846936982
2007,"17161",0.410990326851912,0.411660182777741,0.424734153147713,0.425013396630387
2007,"17163",0.425707347389516,0.42635503279182,0.418622065662926,0.418784279457804
2007,"17167",0.423655580990211,0.424261676908916,0.418433492806527,0.418563598274641
2007,"17179",0.395526434067231,0.39609967675202,0.392435950922325,0.392477757926819
2007,"17183",0.400518824845321,0.401375168694021,0.419210220178803,0.419679727164635
2007,"17197",0.36466576737765,0.365162703421922,0.371840677926463,0.371809378685217
2007,"17201",0.419548356712459,0.420151583812629,0.421986341179499,0.422190678997208
2007,"18003",0.405443980971443,0.405574611850108,0.407075559599877,0.407176689442108
2007,"18005",0.403412511331761,0.40351301086904,0.39315245362957,0.393166518267265
2007,"18019",0.396400262095159,0.39654284175431,0.391674807945244,0.39190050577584
2007,"18035",0.427108475568792,0.427212662911888,0.445364326562917,0.445864257420231
2007,"18039",0.399516003349622,0.399659798008394,0.40473223294711,0.404759371529786
2007,"18043",0.4005222543097,0.400667417415478,0.392230948922769,0.392369175709149
2007,"18053",0.406880603379077,0.407041992108576,0.390012658975328,0.39038825773414
2007,"18057",0.39530356215541,0.39539658234735,0.394064278833529,0.393982857354446
2007,"18059",0.363278312764903,0.363309142978305,0.375659229505114,0.375657028317408
2007,"18063",0.346876936671015,0.34697360995598,0.366487789541087,0.366441008628572
2007,"18067",0.402192874934444,0.402404756952274,0.426978375487518,0.42731764862523
2007,"18081",0.39864622446818,0.398794030953527,0.369592254043293,0.369607201254644
2007,"18085",0.39232383285299,0.39244442074407,0.401072166342162,0.401065652171726
2007,"18089",0.421478797855889,0.421615109141422,0.418668792878673,0.418966280481992
2007,"18091",0.410545506300976,0.410751851126857,0.378677617742477,0.378795961550146
2007,"18095",0.404466077420039,0.404620026800658,0.396754768472234,0.397018288530726
2007,"18097",0.432503801141548,0.432650285004324,0.432136492087595,0.432341319485738
2007,"18105",0.480911211845927,0.481076108854567,0.458180799161727,0.458588734269055
2007,"18109",0.386131253127664,0.38626686868206,0.37069107896051,0.370797067736873
2007,"18127",0.401829854995712,0.401962418502054,0.398628024367069,0.398689470848371
2007,"18141",0.423398725030282,0.423600540158796,0.433277140914301,0.433463059035182
2007,"18157",0.453467804963643,0.453582743831676,0.440433807841377,0.440806365716167
2007,"18163",0.43203518316991,0.432195183104575,0.451037010823306,0.451421286767848
2007,"18167",0.437242074470382,0.437443125054168,0.433723616517384,0.434227790709626
2007,"18177",0.417575325434238,0.41772042090757,0.389208965063318,0.38936571472494
2007,"19013",0.432217017530328,0.439131503837471,0.430800793152656,0.430960339006508
2007,"19061",0.415235968092396,0.422225514408748,0.418835634895709,0.419027077546132
2007,"19103",0.427684798017816,0.43411584952376,0.475483609418972,0.475709018579332
2007,"19113",0.399325137388202,0.405968472581976,0.413376358085666,0.413424182956767
2007,"19153",0.401508245043393,0.408616339978112,0.41463267488369,0.414687540536746
2007,"19155",0.393606945693375,0.400122809470187,0.39279111498176,0.39294360461555
2007,"19163",0.418579797344098,0.425864547258556,0.44476793011974,0.444968073360431
2007,"19169",0.430078139102142,0.438502149150118,0.417764031253397,0.41802977762808
2007,"19193",0.398401265385914,0.403641707626056,0.415623274421018,0.415854714772956
2007,"20045",0.463449496489647,0.467876714076582,0.42593989921103,0.426176176646988
2007,"20091",0.39697926540953,0.401994717380988,0.399219571011372,0.399146468894202
2007,"20103",0.381375737786815,0.38431345791391,0.404327113323093,0.404486157427745
2007,"20161",0.454606304020857,0.458451255722729,,
2007,"20173",0.424244196772922,0.42786372486253,0.42173837366161,0.421929667694469
2007,"20177",0.422662868066446,0.426544771691461,0.424965111096843,0.425209955527818
2007,"20209",0.395854320988659,0.398126340316814,0.412240593709631,0.412666230193221
2007,"21015",0.379762480625259,0.379357605902289,0.386048949678933,0.386177402326378
2007,"21029",0.369006902048677,0.36858961413045,0.35975931101644,0.359872063891449
2007,"21037",0.4452901786879,0.44503528437114,0.468142727032386,0.468456304390758
2007,"21047",0.415428476035839,0.415467288559633,0.40630006295106,0.406666744626553
2007,"21059",0.422010187921032,0.421619259640345,0.421080255788166,0.421449088093201
2007,"21067",0.448928351139281,0.448849760134367,0.455263480399266,0.455440671754474
2007,"21093",0.400957159607346,0.400580091317109,0.380641761089212,0.380763333542812
2007,"21111",0.461310952122553,0.461394976313736,0.444710008424426,0.444930371865172
2007,"21117",0.425560216312757,0.425414274298644,0.409583886074254,0.409705547963794
2007,"21151",0.44806341774579,0.448139452909588,0.442283023037675,0.442640158993656
2007,"21195",0.472258617450319,0.472791743530313,0.462177222580623,0.462738640134872
2007,"21227",0.428539101781871,0.428543252320182,0.423136376738732,0.423415087338399
2007,"22005",0.422083417734214,0.422858087240743,0.400884573417145,0.40103510872222
2007,"22015",0.449503864463721,0.450709283069996,0.387661082125039,0.387654026416431
2007,"22017",0.487841587115988,0.490232168228394,0.483085221909253,0.483663308718238
2007,"22019",0.459539095695438,0.461018667200338,0.473444748712929,0.473758889323125
2007,"22033",0.475019041173883,0.476527663188477,0.474035638973941,0.474420652114858
2007,"22045",0.443476949570611,0.445396842475738,0.444871582620037,0.445298673608539
2007,"22051",0.449137855819579,0.450074911503684,0.430655041119518,0.430808888697816
2007,"22055",0.471522566604172,0.472544539799342,0.481578917527746,0.481833859180964
2007,"22057",0.453199490917306,0.455251643343952,0.425194844141584,0.425530797270005
2007,"22063",0.387423821205936,0.388368013460057,0.398809849981191,0.398962092584121
2007,"22071",0.512964400810521,0.514890243688751,0.520938169716921,0.521254569492885
2007,"22073",0.479152317093243,0.481527990034586,0.459370984717313,0.460025005164823
2007,"22079",0.457120762012809,0.458811763592926,0.465309527163895,0.465794170136347
2007,"22097",0.485535919599653,0.488703586028508,0.493136447196984,0.49444331458362
2007,"22103",0.424340200901105,0.425032528823344,0.408827410948095,0.408893474512778
2007,"22105",0.477371344432268,0.479955916104144,0.471976351534289,0.472778644465278
2007,"22109",0.453520669157061,0.455158354736144,0.428637582572397,0.428878454567279
2007,"23001",0.396789216649932,0.39731187034416,0.399873632423348,0.400229449119344
2007,"23003",0.418920197272298,0.419248386426074,0.43399186452918,0.434461378888993
2007,"23005",0.427654455235845,0.429297930732881,0.417481105243429,0.41758950823343
2007,"23011",0.394487222027322,0.395204750886619,0.425333182300105,0.425527520264963
2007,"23019",0.433163409153164,0.434263127984788,0.435484609239144,0.435767852934895
2007,"23031",0.389127335373529,0.390030052096357,0.379178524054666,0.379271958617111
2007,"24001",0.398653977017858,0.399155170548854,0.453216819445796,0.453828757040939
2007,"24003",0.37019856164081,0.370867361525771,0.384440256593487,0.384390462243945
2007,"24005",0.408707976360661,0.40937875416169,0.401193036069471,0.401196069479472
2007,"24009",0.355906680803735,0.356579620330432,0.372602593373097,0.372523249392386
2007,"24013",0.368542453640307,0.369378157302997,0.36683382630252,0.366808010518596
2007,"24015",0.374199310451118,0.374902973441699,0.395649313720907,0.395722968466073
2007,"24017",0.350249386309184,0.351108199368135,0.361959708243451,0.361919709986226
2007,"24021",0.357815790454202,0.358530509931588,0.362955811295385,0.36289833057761
2007,"24025",0.364286668976188,0.365125517089436,0.364816163708973,0.364772819953653
2007,"24027",0.352816217947358,0.353296810825656,0.376144776879903,0.376085361388611
2007,"24031",0.380800509123875,0.381292058317825,0.404721334179579,0.404636762857027
2007,"24033",0.376549167344987,0.37728528583594,0.378364702735439,0.378365999063632
2007,"24037",0.36643834968058,0.36721588807675,0.382599509875001,0.382671724804512
2007,"24043",0.41076700685328,0.411402285349667,0.401984081991693,0.402062038923794
2007,"24045",0.412384609107745,0.412989724252736,0.42800365927223,0.428027020017288
2007,"24510",0.465420675833769,0.466425227260939,0.459964541721232,0.460436408124487
2007,"25001",0.398062144758349,0.397651049922199,0.407399300042534,0.407441175178687
2007,"25003",0.426631160851175,0.426381568298003,0.423420626604663,0.42362962089216
2007,"25005",0.419642696667481,0.419443847354007,0.427675632635526,0.427872276391242
2007,"25009",0.444180869887832,0.443631531554329,0.447223651484381,0.447362617015798
2007,"25011",0.395625388202357,0.395561558983056,0.396957285490198,0.397038799413348
2007,"25013",0.44125416024463,0.441057009306734,0.450584203224705,0.450910437060896
2007,"25015",0.43513733512065,0.434731755774158,0.416528002585584,0.41662963752009
2007,"25017",0.416005074662916,0.415312831590746,0.432023034592143,0.432030702643648
2007,"25021",0.418331186648923,0.417529125396769,0.42755505051387,0.427540981248275
2007,"25023",0.385861006051772,0.385481402909315,0.404151539940071,0.404168489643332
2007,"25025",0.480721026442508,0.480184225195539,0.481590168471062,0.481947191449126
2007,"25027",0.417941964934001,0.417567557992355,0.425724824543023,0.425805375618999
2007,"26005",0.389946880785444,0.390644497584219,0.379323354769738,0.379391812288245
2007,"26017",0.401636513870857,0.402349907279191,0.423917712684814,0.424221678128032
2007,"26021",0.457498123216466,0.458421990461333,0.434968982369801,0.435181242144078
2007,"26025",0.429294623119628,0.43002447394135,0.430985667166286,0.431332530321376
2007,"26037",0.399412359823937,0.400229020430234,0.364014807031428,0.363949178561145
2007,"26045",0.39476397962194,0.395592925814425,0.355320592041848,0.355431136806017
2007,"26049",0.428246741576337,0.429114742728653,0.424876472550575,0.425184539751929
2007,"26055",0.422229816170739,0.423030916420578,0.37953931125796,0.379506327436342
2007,"26065",0.460208718972739,0.461127575284164,0.442440654091997,0.442869790464585
2007,"26073",0.458163220448842,0.459105598507213,0.424516833617828,0.424992730306833
2007,"26075",0.420413968446991,0.421165527043333,0.421878281952338,0.422017185619041
2007,"26077",0.455284554034462,0.456156019970824,0.450958159875904,0.451150364893599
2007,"26081",0.432684331219678,0.43353825013799,0.42356558305447,0.423661609579127
2007,"26087",0.371379020671624,0.372215030443515,0.396321549155155,0.396317018527921
2007,"26091",0.396877079211371,0.397620090503063,0.378137454453719,0.378270510654313
2007,"26093",0.377612198771856,0.378479864547782,0.359609423117734,0.359586059753403
2007,"26099",0.395708547089551,0.396552493918049,0.393485133404088,0.393550621383728
2007,"26103",0.443655760953542,0.444506603657141,,
2007,"26111",0.460394565037963,0.461305260533959,0.459289761641056,0.459361774692515
2007,"26115",0.372645871813263,0.37335830459143,0.368799572511394,0.368802130423606
2007,"26121",0.420041842697116,0.420767502693031,0.394390846991943,0.394677733155368
2007,"26125",0.436713435796526,0.437717006554252,0.427542233706731,0.427527740043698
2007,"26139",0.389778834882616,0.390651481430717,0.376035308193228,0.375978026557838
2007,"26145",0.433789448393615,0.434631657922202,0.427558570898274,0.427940884617159
2007,"26147",0.414269497087012,0.415040936197904,0.400396010285142,0.400560302679743
2007,"26155",0.422010098878213,0.422754437233518,0.412263634313492,0.412479680515105
2007,"26159",0.420066840968541,0.420881768473367,0.417186093685818,0.417385679477134
2007,"26161",0.452328531125285,0.453326480821921,0.445243205484493,0.445405330978509
2007,"26163",0.45751440305573,0.458425383333579,0.442913081129055,0.443265981477636
2007,"27003",0.345582225213972,0.346330092426693,0.352612246134249,0.352619228870612
2007,"27019",0.392710095931952,0.393096991978566,0.373046372224117,0.372967266064396
2007,"27037",0.374014180945819,0.374673895404496,0.370887625571128,0.370875372565323
2007,"27053",0.432396532161757,0.433213035099262,0.440214801757364,0.440258640987484
2007,"27109",0.406494935355186,0.407309776022394,0.403824383979941,0.403753141548315
2007,"27123",0.429964306892913,0.430799155583185,0.439374721647376,0.439527473783527
2007,"27137",0.425934888679381,0.427045714947265,0.421345070805232,0.421597193900217
2007,"27139",0.352810136687483,0.353701578163161,0.331747035396243,0.331662607793131
2007,"27141",0.339137961287655,0.340099803816493,0.334279716830179,0.334222120093211
2007,"27145",0.399651097699476,0.400532960376487,0.417622368430011,0.41780077763822
2007,"27163",0.372416912851219,0.373049243345295,0.375490128297528,0.375439081411203
2007,"27171",0.352547283732046,0.353391989811347,0.330748464073016,0.330780010862319
2007,"28033",0.37328722333418,0.373503501393868,0.357746257053644,0.357736695039995
2007,"28035",0.458248733231517,0.458376808495296,0.438420454519664,0.438899978936158
