GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "55000","Wisconsin",3,CAGDP9,76,"71","   Arts, entertainment, and recreation","Thousands of chained 2012 dollars",1647586,1721610,1780749,1813733,1925483,2052639,2005021,1994107,1911342,2000837,2111909,2103506,2156586,2221832,2006037,2026325,2084339,2325019
 "55000","Wisconsin",3,CAGDP9,79,"72","   Accommodation and food services","Thousands of chained 2012 dollars",5931668,6013783,6166271,6319815,6341589,6353802,6114164,5952628,5696197,5782107,6004404,6038271,6139231,6397480,6496301,6396579,6501532,6581346
 "55000","Wisconsin",3,CAGDP9,82,"81","  Other services (except government and government enterprises)","Thousands of chained 2012 dollars",6899904,7126462,6878663,6979329,6970672,6873583,6653700,6433775,6124656,6026091,5942662,5930066,5856979,5897891,5895241,5893101,5961519,6146136
 "55000","Wisconsin",3,CAGDP9,83,"...","Government and government enterprises","Thousands of chained 2012 dollars",31112878,31571421,32173940,31969840,31905793,31882800,32136706,32641456,33065681,33117509,32816609,32969020,31620926,31586300,30786703,31009660,31078203,31039323
 "55000","Wisconsin",3,CAGDP9,87,"11, 21","Natural resources and mining","Thousands of chained 2012 dollars",5420339,5520123,5639249,6061455,6086432,6332464,6068117,5304149,5058431,5814933,5859737,5434960,5984692,7408351,9197283,7784190,7854704,8401791
 "55000","Wisconsin",3,CAGDP9,88,"42, 44-45","Trade","Thousands of chained 2012 dollars",30109911,31369742,32333296,32911342,33438524,33603970,32894969,32968500,30589314,31067474,31273516,31237398,32533729,33080210,34227625,35137133,36468319,37324743
 "55000","Wisconsin",3,CAGDP9,89,"...","Transportation and utilities","Thousands of chained 2012 dollars",11554724,11550527,11767902,12332874,12241078,12595575,12288122,12403313,11551395,12492998,12896271,12981218,13226940,13144228,13032538,13294927,13559970,13609355
 "55000","Wisconsin",3,CAGDP9,90,"...","Manufacturing and information","Thousands of chained 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "55000","Wisconsin",3,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",65232985,65065437,67010549,69960075,70498891,73244907,72318690,67238630,60315823,64412274,66574912,68337569,70088740,71590290,72996495,71696722,73390913,76191940
 "55000","Wisconsin",3,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",140040870,144686967,148986761,154269794,159893831,161467334,163581507,164772122,163732224,167295023,170976065,173037351,174491764,178931850,183460705,188119494,190285654,194541254
