GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "44000","Rhode Island",1,CAGDP9,79,"72","   Accommodation and food services","Thousands of chained 2012 dollars",1619829,1694781,1743560,1776810,1801092,1805759,1651441,1673453,1552420,1674455,1721860,1784347,1798405,1717223,1772869,1781367,1825291,1865381
 "44000","Rhode Island",1,CAGDP9,82,"81","  Other services (except government and government enterprises)","Thousands of chained 2012 dollars",1338447,1395725,1373119,1358213,1377378,1474355,1306428,1219653,1132590,1112670,1080606,1067802,1049761,1070919,1079136,1080000,1070071,1087891
 "44000","Rhode Island",1,CAGDP9,83,"...","Government and government enterprises","Thousands of chained 2012 dollars",7605727,7649285,7802868,8011187,8054310,8054948,8008275,7864225,7401066,7432900,7454141,7316161,7146381,6998029,6947465,6817041,6901833,6917957
 "44000","Rhode Island",1,CAGDP9,87,"11, 21","Natural resources and mining","Thousands of chained 2012 dollars",238675,246788,231379,214360,199765,208219,164250,180509,187125,160482,129948,126785,117040,138625,178783,181962,178016,173608
 "44000","Rhode Island",1,CAGDP9,88,"42, 44-45","Trade","Thousands of chained 2012 dollars",5439114,5851069,6235038,6236607,6252819,6095006,6031057,5793757,5430252,5777877,5754801,5858321,6019070,6106867,6370420,6281784,6389075,6535646
 "44000","Rhode Island",1,CAGDP9,89,"...","Transportation and utilities","Thousands of chained 2012 dollars",1437568,1323205,1398345,1447908,1444797,1547791,1481076,1565822,1486890,1578573,1584885,1608122,1586796,1546049,1571158,1603088,1626447,1750216
 "44000","Rhode Island",1,CAGDP9,90,"...","Manufacturing and information","Thousands of chained 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "44000","Rhode Island",1,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",7539216,7820522,7570815,8155596,7613866,8138935,7371203,7010364,6279522,6367579,6130140,6088351,6333440,6128412,6537937,6645188,6594990,6745485
 "44000","Rhode Island",1,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",30791898,32134620,33996266,35398034,36633849,37290299,36698078,35568636,36532533,37666233,37684133,38237510,38606420,39011228,39616696,39636002,39498397,39968569
 "44001","Bristol, RI",1,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",1329668,1401348,1482323,1533529,1522095,1543053,1562128,1553499,1526335,1543722,1543401,1523468,1523398,1524791,1558599,1554376,1528241,1546297
 "44001","Bristol, RI",1,CAGDP9,2,"..."," Private industries","Thousands of chained 2012 dollars",1131679,1194924,1254433,1314899,1293324,1318614,1336203,1323948,1314644,1334554,1336712,1325819,1327500,1328177,1364768,1367331,1348365,1362669
 "44001","Bristol, RI",1,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "44001","Bristol, RI",1,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of chained 2012 dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D)
 "44001","Bristol, RI",1,CAGDP9,10,"22","  Utilities","Thousands of chained 2012 dollars",(D),(D),(D),0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),330
 "44001","Bristol, RI",1,CAGDP9,11,"23","  Construction","Thousands of chained 2012 dollars",120888,(D),124002,133767,108863,105587,97760,(D),(D),(D),84965,(D),85696,80484,(D),(D),(D),(D)
 "44001","Bristol, RI",1,CAGDP9,12,"31-33","  Manufacturing","Thousands of chained 2012 dollars",170073,163640,(D),168147,165407,(D),(D),174170,131488,(D),144889,(D),(D),(D),(D),(D),(D),(D)
 "44001","Bristol, RI",1,CAGDP9,13,"321,327-339","   Durable goods manufacturing","Thousands of chained 2012 dollars",116746,(D),(D),101058,107916,(D),(D),99961,75615,(D),80574,(D),77108,76108,79120,90345,78448,(D)
 "44001","Bristol, RI",1,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of chained 2012 dollars",51432,(D),60442,66317,55660,(D),(D),73927,55644,65742,64284,60225,(D),(D),(D),(D),(D),76344
 "44001","Bristol, RI",1,CAGDP9,34,"42","  Wholesale trade","Thousands of chained 2012 dollars",(D),(D),(D),113874,103944,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),67473
 "44001","Bristol, RI",1,CAGDP9,35,"44-45","  Retail trade","Thousands of chained 2012 dollars",82551,91419,92282,92173,87320,83269,76340,70730,67746,68491,68096,66905,68065,66119,65475,63636,63964,65415
 "44001","Bristol, RI",1,CAGDP9,36,"48-49","  Transportation and warehousing","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),23082,(D),(D),20740,21594,(D),(D),(D),(D),(D)
 "44001","Bristol, RI",1,CAGDP9,45,"51","  Information","Thousands of chained 2012 dollars",10333,12868,13543,16645,19650,20105,22480,25073,25259,24297,25040,21211,22801,30940,35958,39570,37061,36536
 "44001","Bristol, RI",1,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of chained 2012 dollars",231269,247758,270034,289033,294756,317807,338486,319008,370551,361444,360112,357683,368281,362545,371850,359185,351040,352598
 "44001","Bristol, RI",1,CAGDP9,51,"52","   Finance and insurance","Thousands of chained 2012 dollars",55873,54861,60430,58707,56560,58566,63826,48123,80196,65859,60395,62088,67316,71420,76009,71167,64759,59850
 "44001","Bristol, RI",1,CAGDP9,56,"53","   Real estate and rental and leasing","Thousands of chained 2012 dollars",174814,192433,209080,229998,237994,259100,274477,270787,291069,295700,299691,295595,300934,290935,295532,287836,286419,293391
 "44001","Bristol, RI",1,CAGDP9,59,"54, 55, 56","  Professional and business services","Thousands of chained 2012 dollars",112182,120850,118465,124458,122841,125188,133595,159456,154849,167552,170115,173735,165800,175166,181475,183813,200849,210293
 "44001","Bristol, RI",1,CAGDP9,60,"54","   Professional, scientific, and technical services","Thousands of chained 2012 dollars",(D),(D),57632,59307,54383,58257,64677,77807,73455,82422,82997,83566,73757,83957,86375,84141,89074,94776
 "44001","Bristol, RI",1,CAGDP9,64,"55","   Management of companies and enterprises","Thousands of chained 2012 dollars",(D),(D),39301,41556,43348,41037,42467,55175,52515,54270,56383,59168,61184,61421,67475,72033,81308,83876
 "44001","Bristol, RI",1,CAGDP9,65,"56","   Administrative and support and waste management and remediation services","Thousands of chained 2012 dollars",(D),(D),21649,23660,25252,25777,26353,26547,28830,30874,30740,31001,30888,29723,27763,27988,31024,32114
 "44001","Bristol, RI",1,CAGDP9,68,"61, 62","  Educational services, health care, and social assistance","Thousands of chained 2012 dollars",197226,206681,214718,229551,239340,249875,249734,260203,272081,272524,269234,268236,267486,263363,259854,261064,256609,252246
 "44001","Bristol, RI",1,CAGDP9,69,"61","   Educational services","Thousands of chained 2012 dollars",89615,93301,101993,111819,113573,119692,122779,128583,143869,142048,140840,141372,137382,136290,137942,133470,133847,129217
 "44001","Bristol, RI",1,CAGDP9,70,"62","   Health care and social assistance","Thousands of chained 2012 dollars",106663,112305,112219,117477,125246,129709,126646,131328,128260,130452,128384,126864,130148,127080,121739,127721,122713,123157
 "44001","Bristol, RI",1,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of chained 2012 dollars",72054,78965,77133,72759,70854,74573,68655,67780,64271,70701,70311,73546,73547,79148,80657,83779,83785,83251
 "44001","Bristol, RI",1,CAGDP9,76,"71","   Arts, entertainment, and recreation","Thousands of chained 2012 dollars",26606,28831,23983,19011,17782,20023,19772,21400,22175,28330,28306,30589,29034,32051,31378,32511,31338,31144
 "44001","Bristol, RI",1,CAGDP9,79,"72","   Accommodation and food services","Thousands of chained 2012 dollars",45109,49795,53250,54244,53633,55005,49172,46521,42150,42381,42012,42957,44501,47098,49251,51236,52359,52021
 "44001","Bristol, RI",1,CAGDP9,82,"81","  Other services (except government and government enterprises)","Thousands of chained 2012 dollars",49711,54617,55571,54907,56797,57754,50710,45446,41804,41632,39888,39258,38324,40208,42496,43536,42668,44135
 "44001","Bristol, RI",1,CAGDP9,83,"...","Government and government enterprises","Thousands of chained 2012 dollars",198384,206612,228878,218558,229333,224654,226093,229842,211701,209143,206674,197649,195910,196616,194023,187376,180268,183992
 "44001","Bristol, RI",1,CAGDP9,87,"11, 21","Natural resources and mining","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),11141
 "44001","Bristol, RI",1,CAGDP9,88,"42, 44-45","Trade","Thousands of chained 2012 dollars",(D),(D),(D),205742,191143,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),132894
 "44001","Bristol, RI",1,CAGDP9,89,"...","Transportation and utilities","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "44001","Bristol, RI",1,CAGDP9,90,"...","Manufacturing and information","Thousands of chained 2012 dollars",177800,174507,(D),183352,184193,(D),(D),198838,156849,(D),169951,(D),(D),(D),(D),(D),(D),(D)
 "44001","Bristol, RI",1,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),226054,(D),(D),(D),(D),(D)
 "44001","Bristol, RI",1,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1101452,(D),(D),(D),(D),(D)
 "44003","Kent, RI",1,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",7230612,7607754,7940526,8385153,8526032,8813958,8278873,7940546,7970254,8121646,8009991,8115623,8128995,8045784,7956719,7986785,7923102,8086479
 "44003","Kent, RI",1,CAGDP9,2,"..."," Private industries","Thousands of chained 2012 dollars",6389587,6752518,7040317,7460789,7575753,7862721,7327211,7013477,7113077,7253460,7142447,7265781,7297141,7234652,7174723,7216879,7158056,7314122
 "44003","Kent, RI",1,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),5106,(D),(D),(D),5884,(D),(D),(D),(D),(D)
 "44003","Kent, RI",1,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of chained 2012 dollars",3062,3816,3191,3270,2003,1790,2465,2532,1161,1000,581,709,329,546,678,657,300,(D)
 "44003","Kent, RI",1,CAGDP9,10,"22","  Utilities","Thousands of chained 2012 dollars",(D),(D),(D),197,177,178,(D),(D),(D),(D),(D),(D),173,(D),(D),(D),(D),4952
 "44003","Kent, RI",1,CAGDP9,11,"23","  Construction","Thousands of chained 2012 dollars",495003,(D),513892,494601,459327,473684,423207,(D),354545,316169,312174,324280,299284,276130,268732,273501,260415,271451
 "44003","Kent, RI",1,CAGDP9,12,"31-33","  Manufacturing","Thousands of chained 2012 dollars",945451,1079653,999625,1069128,954913,(D),844189,866925,795333,876109,821625,783246,951688,899352,910320,886863,862071,857853
 "44003","Kent, RI",1,CAGDP9,13,"321,327-339","   Durable goods manufacturing","Thousands of chained 2012 dollars",589477,(D),555704,(D),(D),(D),436058,494237,414636,463061,434832,384637,410396,375545,406413,470204,464606,468905
 "44003","Kent, RI",1,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of chained 2012 dollars",321699,(D),436498,(D),(D),(D),413251,364456,380813,412311,386060,398609,541039,523298,504556,422084,403378,395590
 "44003","Kent, RI",1,CAGDP9,34,"42","  Wholesale trade","Thousands of chained 2012 dollars",(D),(D),(D),571725,585317,(D),(D),(D),(D),(D),(D),(D),559093,(D),(D),(D),(D),625672
 "44003","Kent, RI",1,CAGDP9,35,"44-45","  Retail trade","Thousands of chained 2012 dollars",634508,678225,721973,715015,725540,699015,679876,698534,652744,639619,633611,598308,609030,608487,645144,676772,696836,715513
 "44003","Kent, RI",1,CAGDP9,36,"48-49","  Transportation and warehousing","Thousands of chained 2012 dollars",(D),(D),303776,(D),(D),(D),312690,320172,(D),292983,288782,318220,293079,290208,290161,302592,303263,342929
 "44003","Kent, RI",1,CAGDP9,45,"51","  Information","Thousands of chained 2012 dollars",178677,142753,130912,143490,150203,194973,179343,228321,251738,253009,242764,247929,264891,281435,288401,291296,307943,319065
 "44003","Kent, RI",1,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of chained 2012 dollars",1556421,1638055,1778633,2008232,2257346,2204484,2198369,1853612,2185139,2209928,2147535,2264905,2059375,1987264,1814625,1760259,1640815,1650627
 "44003","Kent, RI",1,CAGDP9,51,"52","   Finance and insurance","Thousands of chained 2012 dollars",508875,533737,587528,664842,737042,816905,882540,620436,859516,787953,785045,913148,851847,813792,670894,607088,578946,562967
 "44003","Kent, RI",1,CAGDP9,56,"53","   Real estate and rental and leasing","Thousands of chained 2012 dollars",1049410,1106342,1193017,1345481,1523108,1387056,1314042,1231364,1327694,1421038,1361898,1351757,1207432,1173491,1144808,1154939,1063275,1089829
 "44003","Kent, RI",1,CAGDP9,59,"54, 55, 56","  Professional and business services","Thousands of chained 2012 dollars",656635,663260,764231,820120,710596,739609,774845,780903,731778,773716,786626,851120,878404,922357,934468,980451,981733,1032307
 "44003","Kent, RI",1,CAGDP9,60,"54","   Professional, scientific, and technical services","Thousands of chained 2012 dollars",325767,340071,408635,456949,317403,318694,360836,386804,368068,395512,403897,428310,431469,450549,470765,492679,505898,511668
 "44003","Kent, RI",1,CAGDP9,64,"55","   Management of companies and enterprises","Thousands of chained 2012 dollars",174016,184491,194124,182156,203995,230930,218378,209418,188732,198207,199515,227874,239767,277805,270189,297489,267674,288154
 "44003","Kent, RI",1,CAGDP9,65,"56","   Administrative and support and waste management and remediation services","Thousands of chained 2012 dollars",157804,142473,160600,174304,188640,191707,195955,184761,174905,179994,183218,194936,207168,194735,193994,191771,207411,231212
 "44003","Kent, RI",1,CAGDP9,68,"61, 62","  Educational services, health care, and social assistance","Thousands of chained 2012 dollars",632327,687054,727529,760178,800976,827824,794200,836395,834880,848567,873839,831135,860877,867712,884994,899559,951531,952526
 "44003","Kent, RI",1,CAGDP9,69,"61","   Educational services","Thousands of chained 2012 dollars",83148,79458,82544,88856,85937,87078,86154,99420,107736,113537,104670,106455,106466,113576,117536,111297,105444,102717
 "44003","Kent, RI",1,CAGDP9,70,"62","   Health care and social assistance","Thousands of chained 2012 dollars",550497,607568,644759,671363,714411,739984,707458,736759,727235,735252,769109,724681,754451,753985,767228,788437,846951,850855
 "44003","Kent, RI",1,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of chained 2012 dollars",347681,370656,376344,383805,394857,389613,351363,340902,320910,331781,334217,341591,355247,352240,360731,369094,381546,386099
 "44003","Kent, RI",1,CAGDP9,76,"71","   Arts, entertainment, and recreation","Thousands of chained 2012 dollars",63002,67890,57213,47758,46622,43201,38065,37115,37185,46536,45338,46537,48030,50364,50300,48670,44641,44670
 "44003","Kent, RI",1,CAGDP9,79,"72","   Accommodation and food services","Thousands of chained 2012 dollars",282495,300377,317727,335653,348065,346488,313437,303910,283775,285237,288880,295054,307214,301922,310448,320351,336573,341065
 "44003","Kent, RI",1,CAGDP9,82,"81","  Other services (except government and government enterprises)","Thousands of chained 2012 dollars",225558,226408,216531,205564,208498,218814,189047,179603,169157,164818,159412,161794,161654,164757,162085,163066,165059,170419
 "44003","Kent, RI",1,CAGDP9,83,"...","Government and government enterprises","Thousands of chained 2012 dollars",845733,856019,901869,923857,950482,949679,952661,928417,857189,868171,867461,849842,832014,811562,783060,771448,766537,774180
 "44003","Kent, RI",1,CAGDP9,87,"11, 21","Natural resources and mining","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),6269,(D),(D),(D),6232,(D),(D),(D),(D),5138
 "44003","Kent, RI",1,CAGDP9,88,"42, 44-45","Trade","Thousands of chained 2012 dollars",(D),(D),(D),1286905,1310764,(D),(D),(D),(D),(D),(D),(D),1168144,(D),(D),(D),(D),1341057
 "44003","Kent, RI",1,CAGDP9,89,"...","Transportation and utilities","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),293253,(D),(D),(D),(D),347779
 "44003","Kent, RI",1,CAGDP9,90,"...","Manufacturing and information","Thousands of chained 2012 dollars",1114721,1196046,1105794,1187104,1087608,(D),1015471,1092485,1048058,1128644,1064173,1031175,1216633,1180359,1198108,1176675,1165799,1170947
 "44003","Kent, RI",1,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),1695245,(D),1223410,1157646,(D),(D),(D),1256194,(D),(D),(D),(D),1135412
 "44003","Kent, RI",1,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),6172667,(D),5790982,5955858,(D),(D),(D),6041197,(D),(D),(D),(D),6180525
 "44005","Newport, RI",1,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",4439902,4578036,4903861,5145882,5206349,5122330,5133254,5159916,5141339,5122354,5134634,5156243,5309160,5216884,5124023,5152549,5234084,5328893
 "44005","Newport, RI",1,CAGDP9,2,"..."," Private industries","Thousands of chained 2012 dollars",2804088,2936827,3249976,3441922,3483937,3375433,3417756,3446503,3465037,3452692,3486701,3522648,3748978,3709240,3633216,3686278,3704169,3815033
 "44005","Newport, RI",1,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of chained 2012 dollars",36373,33311,(D),(D),(D),(D),(D),(D),(D),20960,(D),9010,(D),(D),10795,17485,(D),9474
 "44005","Newport, RI",1,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of chained 2012 dollars",7713,9198,11731,15227,8555,7062,5996,4875,1251,368,241,858,473,628,1150,878,744,674
 "44005","Newport, RI",1,CAGDP9,10,"22","  Utilities","Thousands of chained 2012 dollars",139100,117810,148887,200515,151044,(D),96986,122687,116722,94182,116487,124740,(D),147991,135128,118826,117307,136828
 "44005","Newport, RI",1,CAGDP9,11,"23","  Construction","Thousands of chained 2012 dollars",274551,258868,279862,241311,232647,212333,251657,205869,(D),(D),193569,(D),180750,168036,(D),(D),(D),(D)
 "44005","Newport, RI",1,CAGDP9,12,"31-33","  Manufacturing","Thousands of chained 2012 dollars",133069,147060,(D),162668,186423,217434,(D),287626,289472,(D),303225,(D),(D),(D),(D),(D),(D),(D)
 "44005","Newport, RI",1,CAGDP9,13,"321,327-339","   Durable goods manufacturing","Thousands of chained 2012 dollars",118537,131364,(D),(D),166160,194661,(D),264049,270421,(D),288915,(D),384340,348993,334895,373489,378403,(D)
 "44005","Newport, RI",1,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of chained 2012 dollars",17511,18487,15956,(D),23926,26368,(D),25169,19484,17304,14239,15829,(D),(D),(D),(D),(D),24108
 "44005","Newport, RI",1,CAGDP9,34,"42","  Wholesale trade","Thousands of chained 2012 dollars",166022,180311,171986,167859,153762,137887,122043,130916,132223,152146,137062,129514,(D),122719,123156,126235,137681,138027
 "44005","Newport, RI",1,CAGDP9,35,"44-45","  Retail trade","Thousands of chained 2012 dollars",264372,293574,308252,309531,308905,293728,270971,255248,227237,230871,253502,294811,320736,301454,276235,261042,265775,273084
 "44005","Newport, RI",1,CAGDP9,36,"48-49","  Transportation and warehousing","Thousands of chained 2012 dollars",36274,34047,(D),(D),(D),33179,(D),(D),(D),(D),(D),48570,47916,(D),(D),(D),(D),(D)
 "44005","Newport, RI",1,CAGDP9,45,"51","  Information","Thousands of chained 2012 dollars",78783,88092,88040,100325,110861,103400,92590,101411,102599,101003,106148,138381,155513,160635,143611,133539,130725,120604
 "44005","Newport, RI",1,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of chained 2012 dollars",543098,579138,696397,814083,857084,822475,869820,800315,917484,884816,864141,889152,910284,909313,884827,918954,886389,886259
 "44005","Newport, RI",1,CAGDP9,51,"52","   Finance and insurance","Thousands of chained 2012 dollars",94817,103024,103808,95630,101618,120959,130708,98554,162087,134028,128887,148250,154280,172389,179961,198548,183255,170379
 "44005","Newport, RI",1,CAGDP9,56,"53","   Real estate and rental and leasing","Thousands of chained 2012 dollars",446883,474533,591569,718553,755527,700608,738051,701258,756605,750616,735020,740902,755975,736160,703502,718272,701701,715844
 "44005","Newport, RI",1,CAGDP9,59,"54, 55, 56","  Professional and business services","Thousands of chained 2012 dollars",377808,410116,455953,480732,504321,491085,519122,577528,559514,580862,554294,526935,536200,551742,567659,597670,636717,668474
 "44005","Newport, RI",1,CAGDP9,60,"54","   Professional, scientific, and technical services","Thousands of chained 2012 dollars",266337,292888,312039,331642,337703,331362,350321,387386,388659,404940,382739,362088,365275,380411,392449,419871,439780,457882
 "44005","Newport, RI",1,CAGDP9,64,"55","   Management of companies and enterprises","Thousands of chained 2012 dollars",32849,33597,65152,67348,82561,72631,74715,93992,81007,82366,85230,87146,93639,94215,98510,103616,112838,121875
 "44005","Newport, RI",1,CAGDP9,65,"56","   Administrative and support and waste management and remediation services","Thousands of chained 2012 dollars",72028,75774,78286,80877,85325,87317,94204,96545,89859,93555,86325,77701,77296,77132,76838,74664,84342,89109
