GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "41000","Oregon",8,CAGDP9,79,"72","   Accommodation and food services","Thousands of chained 2012 dollars",4254797,4351782,4409386,4627746,4725782,4912594,4959859,4704656,4388254,4577096,4835337,5074532,5003927,5485871,5963105,6156562,6540159,6858247
 "41000","Oregon",8,CAGDP9,82,"81","  Other services (except government and government enterprises)","Thousands of chained 2012 dollars",4092035,4055067,4085936,4428774,4595633,4673780,4542928,4251535,3903463,3820284,3761098,3873226,3834721,3966140,4092490,4204716,4205495,4371039
 "41000","Oregon",8,CAGDP9,83,"...","Government and government enterprises","Thousands of chained 2012 dollars",24086150,24119781,23838946,23579090,23504699,24176429,24091317,24591478,24699621,24532579,25106442,24273737,23850345,24071367,24539741,25118772,25685987,25972034
 "41000","Oregon",8,CAGDP9,87,"11, 21","Natural resources and mining","Thousands of chained 2012 dollars",4397592,4850217,5165506,5075627,5399538,6083921,4796188,4616135,4785950,4084919,3793174,3889761,4090368,4392293,4998893,5516213,4813379,4824450
 "41000","Oregon",8,CAGDP9,88,"42, 44-45","Trade","Thousands of chained 2012 dollars",18889776,19416978,20525051,21452074,22313421,22985940,23167073,22475014,20176689,20780949,20425941,20982238,19788948,20204568,21113150,21895888,22991422,23518140
 "41000","Oregon",8,CAGDP9,89,"...","Transportation and utilities","Thousands of chained 2012 dollars",6255767,6262310,6334067,6960571,6983278,7209466,7021880,7432093,6691547,7441356,8011852,8025731,7809361,7689682,7603500,8121084,8492831,8655849
 "41000","Oregon",8,CAGDP9,90,"...","Manufacturing and information","Thousands of chained 2012 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "41000","Oregon",8,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",23451116,25134441,27969316,31933330,33107324,36487860,36600636,37788567,34718645,35127336,37380382,36730198,37747123,38886687,41267005,43635872,44354773,47009712
 "41000","Oregon",8,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",91643593,92404342,94992071,97586574,102098790,107144225,110392018,111469857,107255419,109373084,111390876,113489207,114214810,118923305,126248048,132292975,138640897,143727606
 "41001","Baker, OR",8,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",453515,452174,428034,438420,428510,483721,496548,483404,504310,523017,525063,484354,469712,485311,509371,529953,566364,580947
 "41001","Baker, OR",8,CAGDP9,2,"..."," Private industries","Thousands of chained 2012 dollars",342466,338464,318548,333986,333469,377034,398549,389371,405260,420417,414774,390086,379721,394978,419070,438263,471228,488104
 "41001","Baker, OR",8,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of chained 2012 dollars",36198,27349,5015,9287,5849,6076,21730,28168,43211,54894,16442,6646,14593,26385,32372,32805,43231,55284
 "41001","Baker, OR",8,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of chained 2012 dollars",7264,7129,1971,1755,1802,1454,3770,4021,2832,1890,2028,2982,3441,920,1577,2501,3384,4795
 "41001","Baker, OR",8,CAGDP9,10,"22","  Utilities","Thousands of chained 2012 dollars",27807,31824,30670,31285,28799,40476,28945,36665,39536,43225,62913,53794,38801,38435,36765,42896,54865,50255
 "41001","Baker, OR",8,CAGDP9,11,"23","  Construction","Thousands of chained 2012 dollars",12438,11021,10824,10757,11790,12332,13142,11565,10629,12615,12136,13113,10810,10131,10553,11424,11632,13032
 "41001","Baker, OR",8,CAGDP9,12,"31-33","  Manufacturing","Thousands of chained 2012 dollars",29260,32004,32121,46230,41107,39684,39780,38043,33923,34751,42348,38891,41526,38798,42083,44186,45241,45774
 "41001","Baker, OR",8,CAGDP9,13,"321,327-339","   Durable goods manufacturing","Thousands of chained 2012 dollars",27081,29348,29580,42303,36792,35686,35658,35209,30902,31684,(D),(D),38901,36809,40280,42705,43525,43907
 "41001","Baker, OR",8,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of chained 2012 dollars",2091,2601,2469,3882,4504,4133,4287,2790,3027,3072,(D),(D),2597,1937,1727,1379,1626,1790
 "41001","Baker, OR",8,CAGDP9,34,"42","  Wholesale trade","Thousands of chained 2012 dollars",5691,5902,6370,6410,6492,6775,7131,6590,5952,6004,5954,6009,5982,6838,8291,8027,7817,7910
 "41001","Baker, OR",8,CAGDP9,35,"44-45","  Retail trade","Thousands of chained 2012 dollars",26195,25771,26587,27978,28726,26516,27286,27599,28565,28155,27011,26762,28676,29132,30265,31062,32716,35543
 "41001","Baker, OR",8,CAGDP9,36,"48-49","  Transportation and warehousing","Thousands of chained 2012 dollars",13487,11297,11712,13742,16573,18469,19385,14503,12828,13142,13560,14321,10986,11577,11627,11071,12511,13258
 "41001","Baker, OR",8,CAGDP9,45,"51","  Information","Thousands of chained 2012 dollars",5051,5423,5328,6184,6333,6840,7226,7338,7555,8747,(D),10625,10234,11181,12086,12679,13700,13529
 "41001","Baker, OR",8,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of chained 2012 dollars",92120,82537,79541,76471,80521,109316,125418,109436,116889,114683,116851,112405,106320,110108,115514,118297,123208,126560
 "41001","Baker, OR",8,CAGDP9,51,"52","   Finance and insurance","Thousands of chained 2012 dollars",14728,12614,12172,10861,10014,12341,12294,10133,13399,12727,13016,(D),10345,12687,12368,11950,11003,10058
 "41001","Baker, OR",8,CAGDP9,56,"53","   Real estate and rental and leasing","Thousands of chained 2012 dollars",77190,69759,67209,65484,70413,96874,113029,99220,103506,101945,103825,(D),96007,97348,103140,106411,112466,117002
 "41001","Baker, OR",8,CAGDP9,59,"54, 55, 56","  Professional and business services","Thousands of chained 2012 dollars",32244,37632,39962,32506,32712,32368,31090,31661,31536,32018,33938,34182,40992,43656,45130,48294,50038,51139
 "41001","Baker, OR",8,CAGDP9,60,"54","   Professional, scientific, and technical services","Thousands of chained 2012 dollars",10117,10376,10090,9898,10307,10556,10817,11401,10976,10921,10554,10623,10785,10998,11230,12994,13031,12301
 "41001","Baker, OR",8,CAGDP9,64,"55","   Management of companies and enterprises","Thousands of chained 2012 dollars",17965,22947,25833,18219,17631,16715,14996,15346,15880,16129,18025,16988,23478,25964,28344,29220,30641,32602
 "41001","Baker, OR",8,CAGDP9,65,"56","   Administrative and support and waste management and remediation services","Thousands of chained 2012 dollars",4264,4810,4875,4593,4894,5150,5293,4928,4690,4977,5357,6571,6744,6738,5694,6171,6477,6462
 "41001","Baker, OR",8,CAGDP9,68,"61, 62","  Educational services, health care, and social assistance","Thousands of chained 2012 dollars",30834,33687,34625,34570,35838,38663,39628,43241,44821,45390,41302,41502,40879,40738,46211,47080,49419,51928
 "41001","Baker, OR",8,CAGDP9,69,"61","   Educational services","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),734,(D),963,1523,1638,1884,1767,(D),(D),(D),(D),(D)
 "41001","Baker, OR",8,CAGDP9,70,"62","   Health care and social assistance","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),38871,(D),43835,43859,39663,39618,39112,(D),(D),(D),(D),(D)
 "41001","Baker, OR",8,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of chained 2012 dollars",15618,16264,17436,18140,18295,18654,18638,16512,16032,16594,17466,18185,16480,17433,17687,18528,18442,18625
 "41001","Baker, OR",8,CAGDP9,76,"71","   Arts, entertainment, and recreation","Thousands of chained 2012 dollars",664,561,478,498,591,1038,725,431,476,(D),875,847,641,(D),(D),(D),868,927
 "41001","Baker, OR",8,CAGDP9,79,"72","   Accommodation and food services","Thousands of chained 2012 dollars",14950,15705,16969,17653,17709,17600,17911,16086,15559,(D),16590,17338,15838,(D),(D),(D),17585,17712
 "41001","Baker, OR",8,CAGDP9,82,"81","  Other services (except government and government enterprises)","Thousands of chained 2012 dollars",14510,15553,15341,15285,15814,14798,14541,13984,13707,13599,(D),10666,10057,10332,10738,11098,10139,9685
 "41001","Baker, OR",8,CAGDP9,83,"...","Government and government enterprises","Thousands of chained 2012 dollars",112197,115187,111044,105448,95554,107229,98014,94003,99031,102579,110292,94269,89994,90351,90398,91851,95381,93230
 "41001","Baker, OR",8,CAGDP9,87,"11, 21","Natural resources and mining","Thousands of chained 2012 dollars",44614,34911,6904,11296,7719,7601,25731,32511,46101,56444,18489,9628,18092,27436,34140,35673,47124,60880
 "41001","Baker, OR",8,CAGDP9,88,"42, 44-45","Trade","Thousands of chained 2012 dollars",31913,31672,32930,34386,35221,33247,34362,34168,34519,34159,32965,32772,34657,35972,38559,39092,40530,43434
 "41001","Baker, OR",8,CAGDP9,89,"...","Transportation and utilities","Thousands of chained 2012 dollars",40802,42999,42188,44643,44623,58399,47276,50623,52034,56111,76578,68115,49786,50000,48369,53925,67296,63466
 "41001","Baker, OR",8,CAGDP9,90,"...","Manufacturing and information","Thousands of chained 2012 dollars",34346,37449,37452,52249,47338,46441,46931,45327,41459,43491,(D),49516,51784,49893,54080,56773,58708,59141
 "41001","Baker, OR",8,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",80661,75326,53695,74038,66125,64900,80806,83362,89166,100855,73018,61633,70340,75599,85176,89696,99171,111074
 "41001","Baker, OR",8,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",261770,262918,263849,259466,266721,311184,317295,305786,316025,320511,341848,328453,309249,319175,333714,348413,372051,377465
