"year","fips","gini_uw","gini_w","iv_gini_uw","iv_gini_w","total_population","land_area","pop_density","pop_65_74","pop_75_84","pop_85_up","black_pop","hispanic_pop","hh_inc","home_value","poor_renter_units","pov_universe","extreme_pov_pop","pov_pop","owner_units","burdened_owners1","burdened_owners2","poor_burdened_renters","renter_units","burdened_renters","med_rent_2br","real_gdp","rucc_2013","acs_gini","poverty_rate","extreme_pov_rate","pct_black","pct_hispanic","pct_burdened_owners","pct_burdened_renters","pct_poor_burdened"
2009,"18059",0.377985498771944,0.378831931354879,0.377819379877664,0.377952464967366,68334,223.222544457593,306.124993629314,4917,3198,630,,,56096,155100,1497,68229,2305,4728,21028,4486,2380,1497,4592,2751,773,1.654812,1,0.368,6.92960471353823,3.37832886309341,,,21.3334601483736,59.9085365853659,100
2009,"18063",0.369061741880754,0.369778322835586,0.368269788048815,0.368345203172737,140606,344.290267232369,408.393769391982,8561,4710,1692,6144,,65805,159200,1519,138256,2103,4989,42721,9745,5510,1356,8977,3281,773,3.886662,1,0.372,3.60852331906029,1.52109130887629,4.36965705588666,,22.8107956274432,36.5489584493706,89.2692560895326
2009,"18067",0.415062799974775,0.416769309841268,0.431392708456598,0.431851719074272,82895,282.853750364851,293.066646254732,7427,4880,1023,6356,,47668,106400,3705,78001,6841,13090,24398,4172,2936,3104,8531,4327,720,2.57576,3,0.413,16.781836130306,8.77040037948231,7.66753121418662,,17.0997622755964,50.7209002461611,83.778677462888
2009,"18081",0.403540836709361,0.404453468181497,0.372026423140313,0.372087337434611,141501,441.923564468452,320.19338043265,9068,5441,2366,2513,,56671,151800,3083,138345,4600,14277,36303,7580,3500,2856,13719,5803,773,3.185883,1,0.399,10.3198525425567,3.32502078137988,1.77595918050049,,20.8798170950059,42.2990013849406,92.6370418423613
2009,"18085",0.380709245550408,0.381950646877643,0.403255136082119,0.4033956140287,76499,142.323006308756,537.502698854202,5427,2892,1576,227,,46494,139200,2649,74926,2662,8129,24239,6158,3404,2273,6372,2840,709,4.689269,4,0.387,10.8493713797614,3.55283880095027,0.29673590504451,,25.4053385040637,44.5699937225361,85.8059645149113
2009,"18089",0.424876160396895,0.426509795836375,0.422464196657974,0.422949528968393,494211,994.418701209538,496.984820779092,33727,22794,8272,125601,74771,47075,133700,19936,487711,32546,78248,126937,37386,24708,18039,50241,26984,859,20.620209,1,0.43,16.043927653877,6.67321426008435,25.4144484845542,15.1293678206272,29.4524055240001,53.7091220318067,90.4845505617977
2009,"18091",0.399317760847169,0.400713261018552,0.382782457595146,0.382948616210852,111063,185.650209045221,598.237947434506,8010,5148,2041,12767,,46168,120000,4074,104900,7190,14506,32517,7612,3248,2913,9017,4152,707,3.723753,3,0.404,13.8284080076263,6.85414680648236,11.4952774551381,,23.4092936002706,46.0463568814462,71.5022091310751
2009,"18095",0.400016996608905,0.401695987124672,0.401383922179413,0.401764406133531,131417,290.662063741219,452.129866238762,11047,6475,3380,8483,,41741,95400,5297,125554,8779,17659,37468,8957,5414,4797,12059,6016,721,3.136579,1,0.399,14.0648645204454,6.99221052296223,6.45502484457871,,23.9057328920679,49.8880504187744,90.5606947328677
2009,"18097",0.448282180465938,0.450061844784277,0.435435865003481,0.435827164742154,890879,2248.28140561664,396.248884936918,49468,32853,13907,227710,69402,40923,120900,53067,872617,83996,170157,201520,54896,32802,48366,145516,75820,773,81.618782,1,0.464,19.4996201082491,9.62575792128735,25.5601490213598,7.79028352896409,27.2409686383486,52.1042359603068,91.1413873028436
2009,"18105",0.473875554970808,0.476636531778588,0.461877269564345,0.46259248626923,130738,331.53107261829,394.346143688697,6941,5106,1496,4690,,34675,148200,12116,115023,16534,26163,28602,6658,4754,11691,23558,16769,719,5.143929,3,0.481,22.7458856054876,14.3745164010676,3.58732732640854,,23.278092441088,71.1817641565498,96.4922416639155
2009,"18109",0.400472675342353,0.401418591717427,0.374255666313533,0.374477429459265,70876,174.369354920759,406.470506427056,5260,2850,680,,,55668,145200,1694,69763,2144,6149,20408,3740,1762,1507,6125,2777,773,1.305909,1,0.409,8.81412783280535,3.07326233103508,,,18.3261466091729,45.3387755102041,88.961038961039
2009,"18127",0.403400145982632,0.404366607166522,0.400825369462371,0.401048920959805,163598,391.279624886938,418.110194332946,11292,6359,2467,4870,11931,57234,166100,3199,159273,5216,10673,47083,11462,5734,3001,13785,5892,859,4.977808,1,0.4,6.70107300044578,3.27488023707722,2.97680900744508,7.29287644103229,24.3442431450842,42.7421109902067,93.8105658018131
2009,"18141",0.434633548436204,0.436331628186144,0.435972369000438,0.436339545777694,267613,585.150259643719,457.340649840849,16281,13003,5798,32605,17404,43258,120400,10360,255969,19130,41526,73546,16087,10176,8639,26505,13223,758,10.644829,2,0.436,16.2230582609613,7.47356125155781,12.1836383135348,6.50342098478026,21.8733853642618,49.8887002452367,83.3880308880309
2009,"18157",0.459971413848653,0.462017837000697,0.444468555980094,0.445125592006371,167964,336.068091476419,499.791572779487,8355,4634,3122,5883,12563,41236,128800,12063,154932,18695,32850,33907,6304,3170,11194,26896,15796,822,6.756469,3,0.466,21.2028502827047,12.0665840497767,3.50253625776952,7.47957895739563,18.5920311440116,58.7299226650803,92.7961535273149
2009,"18163",0.452033656070217,0.453895028456199,0.454216542152516,0.454886024068923,175434,747.888797688594,234.572306126515,12102,9241,4084,15169,,42378,112800,10603,168771,12059,24833,43762,8358,3452,9728,26350,13957,662,9.650491,2,0.471,14.7140207737111,7.1451848955093,8.64655653978134,,19.0987614825648,52.9677419354839,91.7476185985098
2009,"18167",0.458862432130933,0.460895576394184,0.438375879798655,0.439129101154513,105967,262.753374808749,403.294534569272,7226,4426,2729,7469,,37534,92100,6307,98130,10620,20288,28132,5861,2118,5484,12117,6536,634,4.379213,3,0.455,20.6746153062264,10.8223784775298,7.04842073475705,,20.8339257784729,53.940744408682,86.9510068178215
2009,"18177",0.424225545292181,0.426435044699233,0.393845683869087,0.394043130298212,67552,167.387556102305,403.566439303966,5834,3834,1765,,,39598,102300,3795,65428,6410,13718,18091,4157,2448,3088,8883,4489,641,2.39017,5,0.437,20.966558659901,9.79702879501131,,,22.9782764910729,50.5347292581335,81.3702239789196
2009,"19013",0.418058516747437,0.421498295551059,0.433454546381244,0.433792950943883,129276,227.954018279493,567.114372344582,8487,6536,3169,10364,,42013,123600,7605,123177,11886,23069,34657,6852,3024,6548,16500,8568,633,6.541899,3,0.439,18.7283340233972,9.6495287269539,8.01695597017234,,19.7708976541536,51.9272727272727,86.1012491781723
2009,"19061",0.397268820866631,0.401529022682432,0.421590510311878,0.421956414422455,93072,153.039574521128,608.156421574152,7019,4431,2858,1189,,46637,142700,2701,85820,3195,7414,28572,5202,2928,2424,8237,3210,600,4.320595,3,0.412,8.63901188534141,3.72290841295735,1.27750558707237,,18.2066358672827,38.9704989680709,89.7445390596075
2009,"19103",0.457943413911664,0.463537611609138,0.476705203109854,0.477266595911284,131005,213.196803228898,614.479194884301,6735,3361,1610,4691,,48666,176100,8639,123908,12989,21403,31987,6790,4568,7969,19828,11162,758,7.05497,3,0.477,17.2732995448236,10.4827775446299,3.58077935956643,,21.2273736205333,56.2941295138188,92.2444727399004
2009,"19113",0.404410663010269,0.408602732412624,0.41599214544207,0.416166407781344,209226,291.627604404317,717.442371161565,13689,8797,4015,6922,5137,53187,143500,7070,203206,6670,19498,62026,10749,5192,5727,21900,9005,689,13.251504,2,0.418,9.59518911843154,3.28238339419112,3.30838423522889,2.455239788554,17.3298294263696,41.1187214611872,81.004243281471
2009,"19153",0.425025311406522,0.430652087940756,0.416596412099842,0.416821156988981,429439,754.266543403274,569.34647805318,24442,16356,7249,21659,29926,54748,153800,16398,419739,19124,46020,119062,25088,13896,14182,53595,22504,764,28.774609,2,0.441,10.9639561727645,4.55616466423182,5.04355682646429,6.96862651040078,21.071374577951,41.9889915104021,86.4861568483961
2009,"19155",0.384062625155201,0.385838738626263,0.396624625485062,0.396876297558321,90224,94.548435416242,954.262221292145,6469,4258,1875,998,,44954,132600,3967,87861,4749,12606,24748,5473,2990,3250,11696,5421,800,4.188211,2,0.39,14.3476627855362,5.40512855533172,1.10613583968789,,22.1149183772426,46.3491792065663,81.9258885807915
2009,"19163",0.435382551485101,0.44074809827102,0.446674968353334,0.447106939260957,166650,363.916968779852,457.934128652334,10985,6588,3542,11239,,50418,140000,6249,162702,9225,20362,46043,10056,5160,5687,18861,7921,675,7.407772,2,0.444,12.5149045494216,5.66987498617104,6.74407440744074,,21.8404534891297,41.9967127935953,91.006561049768
2009,"19169",0.430973460885905,0.435005188247202,0.422037187939849,0.422456531780363,87214,152.243108452439,572.86008467993,4349,2745,1885,1751,,45516,156200,4968,79517,8057,14530,18537,4063,1392,4837,13471,7374,753,3.842772,3,0.46,18.272822163814,10.1324245129972,2.00770518494737,,21.9183255111399,54.7398114468117,97.3631239935588
2009,"19193",0.434810245143664,0.440226393776756,0.420051842143848,0.420360198234768,102831,117.845120341035,872.594467233049,6274,4430,2048,2286,,43903,97000,5966,100079,6663,15274,25457,3661,1284,4865,12679,6714,694,5.289351,3,0.45,15.2619430649787,6.65774038509577,2.22306502902821,,14.3811132497938,52.9537029734206,81.5454240697285
2009,"20045",0.481697624356331,0.484460546614989,0.429330405514114,0.429713273925716,116383,254.739622588979,456.870426426686,5547,3755,1484,3971,,43367,173700,8151,106737,16726,25310,23420,5527,2476,7761,19694,11859,757,3.931797,3,0.493,23.712489577185,15.6702924009481,3.4120103451535,,23.599487617421,60.2163095358993,95.2153110047847
2009,"20091",0.413281933506474,0.414534966322237,0.398348812425457,0.398484480351225,542737,1138.34790313832,476.776035255763,29262,17665,11089,22492,34100,71766,214600,9935,536807,13890,37938,144542,31258,19182,9455,57877,23860,791,35.290556,1,0.43,7.06734450184144,2.58752214483045,4.14418033043629,6.28296946771641,21.6255482835439,41.2253572230765,95.1685958731756
2009,"20103",0.423498791535139,0.425073154331808,0.407293876527227,0.407563405877936,73712,159.111739553209,463.27191322894,4493,2080,1243,6282,3233,57381,162800,2517,66234,2028,5934,17283,4069,2502,2148,7679,3570,791,2.395545,1,0.427,8.959144850077,3.06187154633572,8.52235728239635,4.3859887128283,23.5433663137187,46.4904284412033,85.3396901072706
2009,"20161",0.474788023217875,0.478004524579873,,,71341,117.038734942957,609.550334210042,2468,2057,690,4803,,38923,165400,5723,65081,9342,17587,10346,2036,818,5363,12923,7374,645,2.31482,3,0.47,27.0232479525514,14.354419876769,6.73245398859001,,19.6791030349894,57.0610539348448,93.7095928708719
2009,"20173",0.432180242215867,0.434211064203743,0.425065640496827,0.425403677221175,490864,491.170602816789,999.375771239096,28576,19047,8697,43165,54268,47926,123200,23218,486442,25518,64954,127727,26092,14118,20844,63455,29504,668,22.93864,2,0.43,13.3528766019382,5.24584637017363,8.79367808598716,11.0556080706672,20.4279439742576,46.4959420061461,89.7751744336291
2009,"20177",0.424551121243525,0.426831572672122,0.428776998448463,0.429139339964912,176255,320.571277248393,549.815321924271,12747,8733,3203,14756,16667,45957,120100,9054,174493,12210,30273,49075,10384,4586,7453,24351,11471,664,8.486149,3,0.429,17.3491200220066,6.9974153690979,8.37196107911832,9.45618564012369,21.1594498217015,47.1068949940454,82.3172078639275
2009,"20209",0.42452077655274,0.427618471083557,0.417802067868354,0.418422517943906,155085,1024.40901873271,151.389725357802,9178,4432,2760,38654,36030,36488,100400,10103,151968,15714,32960,35054,10481,6424,8539,21275,11346,791,8.226397,1,0.437,21.6887765845441,10.3403348073279,24.9243962988039,23.2324209304575,29.8995834997433,53.3301997649824,84.5194496684153
2009,"21015",0.377637868959624,0.377915734941478,0.388732769006718,0.388951170368383,118576,481.506784416832,246.260289236861,6738,3389,1343,3205,,68369,179700,3294,117246,3486,9504,32646,6412,3956,2834,8656,4064,784,6.430279,1,0.379,8.10603346809273,2.97323576070825,2.70290783969775,,19.6409973656803,46.9500924214418,86.0352155434123
2009,"21029",0.392948480175084,0.393139575674818,0.364040171420176,0.364151194427495,75653,252.955379574583,299.076462130326,5052,1958,1009,,,46370,140800,1145,75045,2333,8338,22933,5784,4078,1094,4547,2185,727,1.369253,1,0.418,11.1106669331734,3.10880138583517,,,25.2212968211747,48.0536617550033,95.5458515283843
2009,"21037",0.412667081557583,0.412904275444115,0.469958285741251,0.470581959679802,88423,583.440891976202,151.554341178415,5938,4117,1514,2427,,50282,151500,3795,85165,1846,8260,24893,5833,2162,3435,9025,4495,784,2.41687,1,0.414,9.69881993776786,2.16755709505078,2.74476097847845,,23.4322902020648,49.8060941828255,90.5138339920949
2009,"21047",0.414410231257067,0.415246130162696,0.41135635684514,0.411864045090168,80938,112.208946433956,721.315033892048,4697,2398,1281,18369,,35877,98700,2639,75718,7255,14053,15192,3634,2742,2121,9546,4471,683,5.560757,2,0.416,18.5596555640667,9.58160543067699,22.6951493735946,,23.9204844655082,46.8363712549759,80.3713527851459
2009,"21059",0.418422531846885,0.419296292564115,0.42529076397894,0.425870053324444,95394,206.306877657421,462.388850450273,6980,4618,2047,4242,,42711,111100,4424,92170,6059,14094,25584,4243,1824,3517,11874,5224,635,3.837733,3,0.416,15.2913095367256,6.57372246935011,4.44682055475187,,16.5845841150719,43.9952838133738,79.498191681736
2009,"21067",0.475534879168979,0.476327239035247,0.457668323865685,0.458056798135035,296545,1042.28124848812,284.515336364492,16707,10520,4404,40038,19654,46385,162600,17909,284781,22547,50112,67385,14006,8316,15563,49277,23310,719,15.615996,2,0.493,17.5966795537624,7.91731189931913,13.5014921849972,6.62766190628741,20.7850411812718,47.304016072407,86.9004411189905
2009,"21093",0.395763007878391,0.396220289877809,0.385531613593889,0.385678122966422,99770,158.875234029125,627.97704506739,6758,3983,1042,9799,,45081,142600,3594,94464,4097,14730,23665,4936,3000,2717,13902,5472,606,4.428212,3,0.398,15.5932418699187,4.33710196476965,9.82158965620928,,20.857806887809,39.3612429866206,75.5982192543128
2009,"21111",0.45115117108747,0.451838839530446,0.44744580782511,0.44790078290209,721594,1873.84321147957,385.087714692114,48543,33662,14962,142895,25943,44437,148100,38286,705524,54803,110895,189386,44974,27338,31986,101499,49114,727,41.893905,1,0.472,15.7181045577472,7.7677017365816,19.8026868294359,3.59523499363908,23.747267485453,48.3886540754096,83.5448989186648
2009,"21117",0.434365531317346,0.434808154912385,0.411940628574682,0.412210308399391,158729,980.014049275068,161.966045402527,9411,5821,2025,7608,,50660,148100,7231,157157,7535,21776,43981,9015,5108,6147,18506,8672,784,6.303124,1,0.451,13.8562074867807,4.794568488836,4.79307498944742,,20.4974875514427,46.8604776829136,85.0089890748168
2009,"21145",0.439475873648909,0.439851567806999,,,65880,262.44427625685,251.024716330732,5567,3649,1792,6357,,41174,111300,3831,64746,2806,8648,18871,3775,2170,2900,8888,3944,620,3.488341,5,0.443,13.3568096870849,4.33385846229883,9.64936247723133,,20.0042393089926,44.3744374437444,75.6982511093709
2009,"21151",0.429522041750273,0.430125806463223,0.446621415387226,0.447227816011632,83258,188.929624712538,440.682609340274,5158,3029,903,2113,,39586,135200,4957,76678,4670,14843,18750,3720,2548,4280,11198,5972,607,2.237892,4,0.432,19.3575732283054,6.09040402723076,2.53789425640779,,19.84,53.3309519557064,86.3425458946944
2009,"21195",0.441657724626566,0.443823265451479,0.466060288018056,0.466956393855613,65446,83.0861200704486,787.688725198727,4872,2967,944,,,31628,63100,3493,63554,5423,17166,20993,3835,2534,2941,6090,3130,532,2.70137,7,0.449,27.0101016458445,8.53290115492337,,,18.2679940932692,51.3957307060755,84.19696535929
2009,"21227",0.440074744744416,0.440848886954657,0.426816928000153,0.427277083732206,108669,199.315425271165,545.211189009369,6792,3922,1478,9386,,43592,140900,5886,103094,7475,17144,26254,6519,4408,5489,14375,6912,705,4.513553,3,0.429,16.6294837720915,7.25066444215958,8.637237850721,,24.83050201874,48.0834782608696,93.2551817872919
2009,"22005",0.403518397011132,0.403949503262486,0.403575752377598,0.403841119889617,104822,359.558982349562,291.529359981591,5570,2903,683,22462,,61573,166600,1818,104711,5704,12384,30290,4898,5086,1702,5863,3200,847,5.977702,2,0.392,11.8268376770349,5.4473742013733,21.4287077140295,,16.1703532518983,54.5795667746887,93.6193619361936
2009,"22015",0.449646382816846,0.450610527799413,0.391456521774524,0.39145729925272,111492,132.847000901927,839.251162939748,7468,4464,1163,23441,,49503,136500,4857,108180,5478,16852,31086,5646,3508,4396,12660,5842,733,5.318532,2,0.453,15.5777408023664,5.06378258458125,21.0248268934094,,18.1625168886315,46.1453396524487,90.508544368952
2009,"22017",0.477223092572058,0.47870733137386,0.486997283864327,0.487962955364193,253623,287.556601130504,881.993315413046,17498,10806,6322,118780,,38311,124200,15596,245020,12633,40080,60515,13199,7722,13321,34722,18864,733,12.331334,2,0.491,16.3578483389111,5.15590564035589,46.8332919333026,,21.8111212096175,54.3286677034733,85.4129263913824
2009,"22019",0.448681879775074,0.449876645630649,0.475539512036378,0.476206129789268,187554,175.101319753791,1071.11699822548,12991,8496,2321,45009,,43863,115500,6803,183933,9853,30958,50923,7708,3668,6352,18350,8981,712,12.439947,3,0.468,16.831128726221,5.35684189351557,23.9978886080809,,15.1365787561613,48.9427792915531,93.3705718065559
2009,"22033",0.483971331601492,0.485051142931171,0.47630850429839,0.477003633785991,434633,954.339611945933,455.428020129823,25124,15393,6783,192643,13568,44998,165000,24477,420906,36728,75365,101472,20840,12432,22243,61916,34662,847,29.011776,2,0.495,17.9054230635819,8.72593880818995,44.3231415930222,3.12171418184997,20.5376852727846,55.9822985981007,90.8730645095396
2009,"22045",0.476699487330281,0.477911178875891,0.449235120436082,0.449885891485891,75101,130.580971177345,575.129739983352,4637,3091,1568,23001,,43204,105700,2257,74683,6286,13197,19147,3613,1818,2055,5962,2964,620,4.051161,2,0.511,17.6706881084049,8.41690880119974,30.6267559686289,,18.8697968350133,49.7148607849715,91.0500664599025
2009,"22051",0.450168933121194,0.45104994323492,0.43334871074598,0.433677633867413,443342,1446.38596944222,306.517077299201,31863,20072,8621,120998,43732,46666,178600,15931,439311,24840,60595,102505,26029,15342,14978,54410,30075,1021,21.550687,1,0.461,13.7931897903763,5.65430867881751,27.2922484222113,9.86416806889489,25.3929076630408,55.2747656680757,94.0179524198104
2009,"22055",0.473894026555788,0.474757497715255,0.483455025240231,0.484008330620332,210954,781.790315131573,269.834501549814,12066,7394,2777,53323,6028,48050,156600,6080,202871,11951,27596,54966,11296,6454,5771,22719,9909,713,13.302203,2,0.479,13.6027327710713,5.89093561918658,25.2770746229036,2.85749499890971,20.5508860022559,43.6154760332761,94.9177631578947
2009,"22057",0.435211275492898,0.436492786743311,0.429395008065562,0.429911251346732,93682,86.3683737577458,1084.67944832177,6478,4341,943,12504,,47825,111400,1913,92044,7711,14681,27848,3904,3256,1600,5099,2117,667,4.721226,3,0.446,15.9499804441354,8.37751510147321,13.347281227984,,14.0189600689457,41.5179446950382,83.6382645060115
2009,"22063",0.408714092964734,0.409662201579877,0.402864675662478,0.403052747104161,123326,190.311510429411,648.02176033248,7429,3199,1613,,,51962,150000,2907,122262,6122,15219,31800,6163,4028,2609,9722,4686,847,1.954413,2,0.415,12.4478578789812,5.00727944905204,,,19.3805031446541,48.1999588562024,89.7488820089439
2009,"22071",0.51699150824065,0.518607464325176,0.522256130790761,0.522936745266459,354850,1965.31534077099,180.556266283859,21426,12438,7090,218919,16812,36468,192600,22635,346398,40111,82469,64702,25528,20804,20814,56546,35922,1021,23.977775,1,0.542,23.8075854941426,11.579454846737,61.6933915739045,4.73777652529238,39.4547309202189,63.5270399320907,91.9549370444003
2009,"22073",0.472147568506473,0.474022160211763,0.464388055825952,0.465357731612151,151502,248.148929400867,610.52852561479,9953,6449,2325,53488,,38443,112600,9581,146933,15832,30752,34742,7466,3870,7806,19832,9721,672,6.004474,3,0.482,20.9292670809144,10.7749790720941,35.3051444865414,,21.4898393874849,49.0167406212182,81.4737501304666
2009,"22079",0.442422046199094,0.443880125930515,0.469178450043837,0.469954634435574,133937,101.272458926077,1322.54120636852,9989,5976,2221,40817,,39631,112900,5909,129965,7341,17354,32489,6423,3556,4992,14743,7176,636,5.153197,3,0.457,13.3528257607817,5.64844381179548,30.4747754541314,,19.7697682292468,48.6739469578783,84.4812997123033
2009,"22097",0.488090332790758,0.490709657736069,0.499758639081132,0.501745668080003,92326,99.4195604656114,928.650253205806,6810,4793,1219,,,34559,76000,4968,90704,11265,24238,22938,4081,2004,4514,8360,4991,515,2.304188,4,0.472,26.7220850238137,12.4195184335862,,,17.791437788822,59.700956937799,90.8615136876006
2009,"22103",0.426556162424946,0.427000941600806,0.410510970168395,0.410700631936135,231495,271.02328815939,854.151691436408,16069,9422,2674,26558,,58807,188500,3754,228806,7240,22694,73250,18886,12766,3425,14690,7407,1021,7.508677,1,0.433,9.9184461945928,3.16425268568132,11.4723860126569,,25.7829351535836,50.4220558202859,91.2360149174214
2009,"22105",0.441824716713526,0.4439612999824,0.476940578800102,0.47821156190536,118688,150.191421660074,790.244866771584,6882,5285,1220,,,37672,134600,4685,117871,10772,23098,32190,7386,5224,3807,11282,4914,682,3.622466,3,0.461,19.5959990158733,9.13880428604152,,,22.9450139794967,43.556107073214,81.2593383137673
2009,"22109",0.435675272696169,0.436684713751942,0.431331229225925,0.431809676947213,109291,87.0892936743599,1254.93037535309,6907,4245,1012,19469,,47728,133800,2435,107821,5845,16449,29715,4295,3542,1899,8111,2744,667,6.671138,3,0.441,15.2558406989362,5.42102187885477,17.8139096540429,,14.4539794716473,33.8306004191838,77.9876796714579
2009,"23001",0.416463268308922,0.413232711727212,0.404353284976129,0.404901864076908,106539,226.546752098103,470.273791229921,7854,5463,2544,5338,,39990,157700,5605,101531,5106,16067,27946,9269,4906,4868,13444,6270,691,4.035511,3,0.417,15.8247234834681,5.02900591937438,5.01037178873464,,33.1675373935447,46.637905385302,86.8510258697591
2009,"23003",0.412984473683605,0.410141482294359,0.438187739998368,0.438961011438448,71488,10.7153616272133,6671.54338668751,7131,4527,1611,130,,34610,84900,3528,69423,4077,11481,21551,4682,2442,2479,7668,3136,608,2.337403,7,0.409,16.5377468562292,5.87269348774902,0.181848701880036,,21.7252099670549,40.8972352634324,70.266439909297
2009,"23005",0.442757168976147,0.433579228741534,0.419715251168617,0.419988922994343,278559,333.400253560446,835.509262591178,19451,12773,6848,7608,5501,52359,252300,9979,269545,10186,24749,77060,25877,18122,7805,33918,19048,1089,16.958167,2,0.452,9.18176927785713,3.77896084141795,2.7311987765608,1.97480605544965,33.5803270179081,56.1589716374786,78.2142499248422
2009,"23011",0.408938090749558,0.405051137768563,0.428510648475767,0.428868244440149,121090,139.571838473419,867.581894201825,9731,6218,2715,788,,45007,154400,6205,117813,6108,15262,37322,9310,4098,5665,13353,7586,668,4.924302,4,0.432,12.9544277796169,5.18448728069059,0.650755636303576,,24.9450726113284,56.8112034748746,91.2973408541499
2009,"23019",0.43659567037403,0.43158918347545,0.439416314942624,0.439872773497118,149419,44.0020772121722,3395.726053557,11452,7097,3102,1438,,39906,140300,7733,141140,9771,22319,42374,11120,5222,6232,17600,9601,800,5.816024,3,0.448,15.8133767890038,6.92291341929999,0.962394340746491,,26.24250719781,54.5511363636364,80.5896805896806
2009,"23031",0.391480339551333,0.38586797678342,0.382680416986616,0.382859540732032,201876,203.726672284534,990.91590578798,16141,10867,3462,1146,,54446,226700,5199,198691,5617,14762,60785,20411,11052,4592,19032,9986,1089,6.317786,2,0.391,7.4296269081136,2.82700273288674,0.567675206562444,,33.5790079789422,52.4695250105086,88.3246778226582
2009,"24001",0.435330969855743,0.435627606915861,0.4579224203145,0.458893677163877,72532,170.495241967562,425.419496538207,6787,4649,1809,4833,,36491,124800,4143,64935,6165,10393,19140,3604,1718,3033,7949,4100,612,2.723526,3,0.44,16.005236005236,9.49410949410949,6.66326586885788,,18.8296760710554,51.5788149452761,73.2078204199855
2009,"24003",0.384791714545183,0.384318585162939,0.383077956194638,0.383246480602624,521209,1253.09327396767,415.937912067548,34637,19209,5862,79696,25642,80300,365400,7972,504584,15536,35426,143036,46609,33796,7015,46208,24573,1121,35.860601,1,0.414,7.02083300302824,3.07897198484296,15.2906031937284,4.91971550759868,32.5855029503062,53.1791031855956,87.9954841946814
2009,"24005",0.404628289823411,0.404273759641753,0.402264940315119,0.402423954391075,789814,1319.46438819865,598.586825884906,56146,38495,18702,198438,26380,64906,269100,19903,772440,28497,64796,205712,62533,38382,18405,97535,48353,1121,44.311068,1,0.441,8.3884832478898,3.68921858008389,25.1246496010453,3.34002689240758,30.3983238702652,49.5750243502332,92.4734964578204
2009,"24009",0.352930554587894,0.352653138477102,0.371005121742563,0.371118759314328,89212,414.603483001432,215.174265672273,5626,2721,969,13480,,89289,387200,699,87339,1155,3369,24195,8273,5328,591,5278,2993,1411,3.639465,1,0.361,3.8573832995569,1.3224332772301,15.1100748778191,,34.1930150857615,56.7070860174308,84.549356223176
2009,"24013",0.366812501569866,0.366673027878418,0.367470451676537,0.367554676776118,170089,378.711620011119,449.125379345387,11630,6445,3727,6359,,79227,342200,3379,166661,4737,10732,48345,14911,8640,3041,10633,5428,1121,5.083408,1,0.381,6.43941894024397,2.84229663808569,3.738630952031,,30.8428999896577,51.0486222138625,89.9970405445398
2009,"24015",0.391747605117587,0.391708619991979,0.397769642036363,0.397947643492571,100796,289.531856836792,348.134402553217,6792,3565,1363,5524,,60563,270400,3368,99923,5557,11128,26922,9031,5024,2973,8528,4850,1072,3.311149,1,0.422,11.1365751628754,5.56128218728421,5.48037620540498,,33.5450560879578,56.8714821763602,88.271971496437
2009,"24017",0.345305199586616,0.344960912355654,0.361286795252796,0.361416418523989,142226,308.515472876175,461.001189580801,8017,3593,1346,57689,,89115,337900,1558,140942,2379,6882,39453,14181,7598,978,8619,5447,1411,4.779016,1,0.35,4.88285961601226,1.68792836769735,40.5615007101374,,35.9440346741693,63.1975867269985,62.7727856225931
2009,"24021",0.36256070508695,0.362293502198296,0.362961959505174,0.363030559417322,227980,343.926034003607,662.875087838244,13266,7437,3324,19999,14330,83229,337000,3226,222517,3297,12330,63042,18392,12136,2819,18120,7388,1411,10.536563,1,0.377,5.54114966496942,1.48168454545046,8.77226072462497,6.28563909114835,29.1742013261001,40.7726269315673,87.3837569745815
2009,"24025",0.373610394805073,0.373484507899357,0.365590028467504,0.365643628876456,242514,550.730814663282,440.349429418206,16808,9547,2879,28658,6914,76187,289500,5201,240074,6850,14499,75650,24369,14328,4665,15345,9000,1121,9.673095,1,0.398,6.03938785541125,2.85328690320485,11.8170497373348,2.85096942856907,32.2128222075347,58.6510263929619,89.6942895597001
2009,"24027",0.356739003188088,0.35592398191674,0.372443138141827,0.372713415765992,281884,1118.41378625622,252.039096320137,17518,7161,3978,52274,15099,101940,452800,2474,278472,5300,10948,76017,22312,13528,2040,23988,10279,1121,18.97392,1,0.392,3.93145450889138,1.90324341405958,18.5445076698216,5.35645868513289,29.351329307918,42.850591962648,82.4575586095392
2009,"24031",0.385915483363023,0.385086370539944,0.40105287469224,0.401306282941683,971600,1960.78495512001,495.515837911217,62072,37918,19603,161476,156779,94420,459900,16282,960990,28457,65286,237505,75748,55282,14066,102811,51146,1411,71.584847,1,0.465,6.79361908032342,2.96121707822142,16.6195965417867,16.1361671469741,31.8932233005621,49.7475951016915,86.3898783933178
2009,"24033",0.373268555839512,0.373032054615361,0.379443310922542,0.379561486164776,834560,1719.20940061656,485.432431733273,49161,23382,6273,535570,112977,69947,310700,15582,811643,28160,61019,185198,79701,58246,14390,106842,52403,1411,37.667575,1,0.38,7.51796048262598,3.46950568168517,64.1739359662577,13.5373130751534,43.0355619391138,49.0471911794987,92.3501476062123
