GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US48397,48397,"Rockwall County, Texas",22840,617,437,348,506,310,470,304,895,511,584,411,851,532,1197,637,1111,469,1900,662,1784,591,2094,706,3988,1023,2632,687,1259,495,1388,461,1744,640
0500000US48409,48409,"San Patricio County, Texas",22926,1121,2031,761,1289,545,1404,523,2325,903,1151,549,2281,843,1126,478,1641,668,1332,721,1247,740,1891,683,2272,718,1627,580,229,209,378,368,702,350
0500000US48423,48423,"Smith County, Texas",69064,1519,6040,1117,5200,941,5113,1050,4978,976,4919,1233,3790,718,3937,856,3185,874,3443,928,4760,880,5835,961,8420,1374,4001,909,2020,690,1485,513,1938,622
0500000US48439,48439,"Tarrant County, Texas",590438,4726,39735,3030,28205,2741,29498,2799,32161,3053,31674,3186,32940,2556,30488,2998,29105,2254,28850,2639,51484,3463,60677,3715,78180,3841,46163,2775,27634,2417,22633,1800,21011,1652
0500000US48441,48441,"Taylor County, Texas",49144,1387,3561,794,2994,745,4660,1210,3976,1100,3518,855,2635,778,3313,1104,2476,710,2294,713,5203,1234,4855,1078,4559,1152,2561,776,980,437,1182,567,377,232
0500000US48451,48451,"Tom Green County, Texas",41491,1303,3770,946,3090,768,3871,1106,4421,1030,3089,872,2420,829,2329,839,1294,483,1346,572,3197,847,3526,856,4811,1132,2192,665,839,423,702,351,594,271
0500000US48453,48453,"Travis County, Texas",366784,3950,29391,2710,17554,2607,17167,2360,20906,2374,19665,2472,19106,2689,18989,2383,20701,2423,16321,2128,30297,2577,38545,3134,39862,2933,27902,2619,14540,1725,16546,1713,19292,1954
0500000US48469,48469,"Victoria County, Texas",31271,1315,2063,769,1558,584,1372,534,2398,849,2187,680,2991,865,1089,467,1698,692,2176,732,2007,689,3870,1068,3457,747,1448,518,1010,417,1235,482,712,382
0500000US48479,48479,"Webb County, Texas",60385,1463,10209,1572,5467,1191,4980,1201,3501,899,3254,929,4223,960,2355,945,3521,1040,2485,781,4668,1049,5451,1124,5032,1136,2394,783,1324,520,789,451,732,383
0500000US48485,48485,"Wichita County, Texas",49742,1250,5693,1074,5205,1156,3491,1016,3278,875,3254,848,3600,991,2293,746,3158,772,2776,851,3798,916,3692,780,3889,822,2314,643,884,363,655,306,1762,655
0500000US48491,48491,"Williamson County, Texas",117023,1281,4829,1028,2288,626,3026,835,4414,1228,5210,1012,5880,1231,6480,1244,6260,1274,4815,849,12171,1635,14644,1392,18245,1945,11930,1376,6857,1113,6540,1070,3434,796
0500000US49005,49005,"Cache County, Utah",31100,1042,2245,750,1206,493,2027,659,3547,882,1259,442,2162,629,1741,498,2047,528,1552,484,3051,690,3118,647,3917,668,1458,471,654,307,742,325,374,182
0500000US49011,49011,"Davis County, Utah",84629,1405,3284,969,1968,529,2579,751,2260,637,3534,757,5082,1192,4000,834,3999,902,4682,997,9224,1045,13856,1467,12828,1404,7581,1237,4783,936,2898,585,2071,564
0500000US49035,49035,"Salt Lake County, Utah",323827,2749,18740,2154,12848,1903,15566,1975,15842,2018,16869,2224,17608,2073,20158,1955,17961,1775,15715,1594,30199,2364,41028,2712,41681,2778,25627,2137,12408,1550,12187,1591,9390,1128
0500000US49049,49049,"Utah County, Utah",127547,1412,6088,1220,5648,1171,7162,1316,8420,1426,6260,1107,7561,1197,7722,1232,7960,1267,6195,1011,11462,1275,17030,1650,17836,1717,7704,1138,4373,749,3805,745,2321,579
0500000US49053,49053,"Washington County, Utah",43972,1643,1725,841,2224,634,1596,485,2972,794,3275,1029,3571,1121,3356,757,2747,882,2937,833,4379,1029,4823,955,5293,1280,2218,677,1253,485,819,622,784,443
0500000US49057,49057,"Weber County, Utah",72303,1505,3417,952,3996,1057,3885,848,4787,1046,3973,992,3191,741,5239,1142,4539,917,3608,918,8009,1239,9345,1228,9008,1450,4708,950,1972,497,1400,509,1226,497
0500000US50007,50007,"Chittenden County, Vermont",59150,990,2658,720,3888,1089,2048,610,4020,1003,2297,613,2085,621,2878,836,3286,789,3286,804,5339,984,6577,1229,8179,1258,5882,1060,2746,728,2558,702,1423,547
0500000US51003,51003,"Albemarle County, Virginia",37924,990,2011,708,905,397,1169,414,2708,994,1908,644,1684,574,1952,755,1265,578,1981,797,4015,923,4798,1055,3620,872,2977,746,1819,754,2150,665,2962,774
0500000US51013,51013,"Arlington County, Virginia",85337,1912,3192,826,2232,753,1908,819,2239,852,2551,926,2029,557,1802,737,1811,668,3151,943,6607,1549,7580,1552,14469,2116,9820,1541,6779,1286,7676,1170,11491,1628
0500000US51015,51015,"Augusta County, Virginia",27961,988,2111,750,2373,876,1357,517,1765,745,1485,611,1695,748,1470,486,1679,729,1005,419,3043,786,3986,892,2950,721,1389,617,703,408,750,421,200,165
0500000US51019,51019,"Bedford County, Virginia",27869,1428,1945,714,876,449,1241,566,1204,511,2701,1052,1790,690,1073,435,1690,769,1470,532,1850,634,3745,996,3052,695,2192,554,1331,563,785,400,924,371
0500000US51041,51041,"Chesterfield County, Virginia",108240,1426,3112,903,2060,631,3295,902,3653,913,4882,1047,4129,1020,4925,1075,6922,1499,5598,1197,8886,1446,13120,1570,18766,2027,11614,1365,7224,1123,5886,1133,4168,922
0500000US51059,51059,"Fairfax County, Virginia",363328,2955,11130,1931,5228,1202,6672,1357,6549,1523,7261,1464,7555,1589,9512,1427,10931,1763,11241,1502,22636,2153,32539,3033,49644,3430,46759,3172,33935,2333,46691,3019,55045,2921
0500000US51061,51061,"Fauquier County, Virginia",20767,1323,1156,731,570,361,417,325,425,306,583,371,408,318,489,329,985,557,1129,745,1031,457,3233,900,2333,793,2490,757,1669,594,1966,637,1883,598
0500000US51069,51069,"Frederick County, Virginia",27336,643,1098,492,1454,549,1589,690,832,329,1003,467,1641,657,1725,563,1333,495,1945,606,2667,794,1900,540,4487,947,2591,770,1048,466,1095,470,928,406
0500000US51085,51085,"Hanover County, Virginia",35000,832,659,285,1347,547,508,282,1259,520,1093,458,1004,435,847,315,2093,701,1697,540,3980,1055,4997,910,5680,978,3859,918,2426,799,2125,632,1426,616
0500000US51087,51087,"Henrico County, Virginia",115445,1889,5398,1169,3957,1067,3791,1021,6043,1243,5376,1045,7833,1380,5782,1219,5472,1275,5460,1100,11270,1592,14008,1781,15629,1704,9313,1259,4735,1048,6045,1235,5333,919
0500000US51107,51107,"Loudoun County, Virginia",83011,2222,1975,697,1479,745,831,398,1678,762,1479,603,2108,943,2088,747,2520,726,1814,646,4329,942,7717,1446,13821,1607,10316,1406,9593,1363,11683,1297,9580,1118
0500000US51121,51121,"Montgomery County, Virginia",32196,1217,4695,1099,2422,746,2127,799,1756,643,2044,768,2234,833,1350,550,1228,608,1811,693,2666,771,2825,738,3380,823,1405,532,1154,439,564,345,535,310
0500000US51153,51153,"Prince William County, Virginia",122335,1664,3170,1087,1373,490,1643,727,2128,801,3028,1056,4818,1602,4433,1188,4895,1371,5204,1276,10660,1819,14875,1603,20089,2022,15308,1860,10897,1674,11133,1457,8681,1511
0500000US51161,51161,"Roanoke County, Virginia",37115,916,1056,444,1311,572,1523,606,1708,593,2014,607,3003,862,2322,701,1307,592,2636,851,4659,1009,2839,754,4682,936,3396,545,1908,656,1452,638,1299,585
0500000US51165,51165,"Rockingham County, Virginia",28296,862,2525,745,1607,546,1557,523,1788,480,1270,457,1539,517,1404,514,1715,496,1254,449,3231,757,3926,770,2735,568,1957,601,544,268,874,400,370,276
0500000US51177,51177,"Spotsylvania County, Virginia",41381,974,1493,700,720,376,830,544,1881,745,1115,499,1362,549,847,462,2604,791,1724,685,3195,922,6194,1374,6106,921,5365,1298,3179,902,3266,966,1500,661
0500000US51179,51179,"Stafford County, Virginia",39741,870,1175,490,890,419,575,368,781,450,837,457,1142,565,1310,561,1299,483,1323,512,3747,1211,4881,1014,6843,1115,5618,1003,3998,946,3292,648,2030,526
0500000US51510,51510,"Alexandria city, Virginia",61519,1671,1827,796,1399,602,1463,636,2191,682,1665,652,1795,726,2717,927,3074,841,1837,594,4018,1044,6155,1374,9602,1449,7564,1298,4133,1009,5196,994,6883,1034
0500000US51550,51550,"Chesapeake city, Virginia",77686,1155,3379,879,2610,825,2865,828,2874,831,3468,913,4454,1025,3811,1132,4800,1085,2946,658,5966,1047,10054,1730,12388,1753,8487,1467,4432,994,3426,861,1726,569
0500000US51650,51650,"Hampton city, Virginia",54628,1313,3019,707,3048,875,3513,930,2656,807,2854,871,3788,1036,2786,816,3612,1008,3047,826,5541,1204,6951,1091,7437,1207,3087,773,1495,423,1205,527,589,352
0500000US51680,51680,"Lynchburg city, Virginia",25320,1439,2485,703,2103,608,2211,775,2222,716,1562,549,1825,593,1141,472,1610,559,1299,489,2002,718,1446,545,2595,693,1135,433,442,283,628,280,614,362
0500000US51700,51700,"Newport News city, Virginia",72688,1322,5604,1162,4650,1131,3859,895,5305,1214,2663,779,4959,1115,5064,1141,4852,1293,4524,1022,7181,1317,6784,1138,8412,1597,3709,1029,2305,899,2050,652,767,407
0500000US51710,51710,"Norfolk city, Virginia",86867,1952,9352,1628,5603,1018,5258,1067,5439,1114,5932,1075,6092,1209,5405,1191,5816,1129,4586,1181,6900,1133,9159,1504,8082,1180,3979,885,2255,649,1589,473,1420,520
0500000US51740,51740,"Portsmouth city, Virginia",38957,1122,2780,781,2914,849,2595,669,2413,812,2823,833,2761,854,2187,687,1841,637,2928,1047,3417,970,3780,1047,4617,1091,1985,576,849,465,872,535,195,181
0500000US51760,51760,"Richmond city, Virginia",81193,1824,10360,1713,7906,1291,5447,1315,5771,1297,5036,1276,5257,1313,4508,1030,4683,1027,4714,1137,5998,1283,7008,1359,4721,1039,3432,814,1846,474,2344,651,2162,666
0500000US51770,51770,"Roanoke city, Virginia",40595,1438,4406,969,3793,955,2454,684,2952,1008,3689,982,2644,821,2448,836,2173,629,2333,839,3243,823,4623,856,2229,710,1677,617,441,252,939,393,551,389
0500000US51800,51800,"Suffolk city, Virginia",30274,680,2381,876,1443,499,881,401,840,351,1113,525,1435,607,905,408,1612,587,1325,568,3007,910,3899,789,5006,945,2453,640,2448,733,994,431,532,274
0500000US51810,51810,"Virginia Beach city, Virginia",161633,2110,5494,1151,4974,1177,5410,980,5801,1106,6777,1256,8525,1535,7741,1169,9240,1502,7700,1275,16484,1709,22634,2084,26288,2033,16510,1987,7193,1273,5837,1200,5025,973
0500000US53005,53005,"Benton County, Washington",56808,1497,4932,1090,2343,846,1958,646,3468,878,2550,711,3674,981,2809,788,3737,933,2310,738,5197,906,5253,1088,6895,1258,4812,883,3009,737,2382,705,1479,503
0500000US53007,53007,"Chelan County, Washington",25450,1128,1251,568,1877,713,1432,579,1828,567,1630,749,1290,576,963,347,1302,534,1400,621,2894,787,2976,820,2875,786,1342,422,1142,563,753,433,495,294
0500000US53009,53009,"Clallam County, Washington",30789,853,2846,694,2656,765,1863,753,1681,585,2593,687,1403,402,1963,684,2383,821,1509,570,2770,691,3412,745,2562,793,1426,474,573,249,634,286,515,279
0500000US53011,53011,"Clark County, Washington",145998,1920,7302,1125,6902,1152,4530,956,7366,1289,7160,1141,7381,1394,6875,1306,9631,1535,7020,1211,15240,1923,18420,1922,19556,1832,13534,1812,6211,1160,4668,937,4202,977
0500000US53015,53015,"Cowlitz County, Washington",37963,979,2768,859,3314,833,1561,500,2361,722,1889,660,2570,696,2258,615,2931,703,2101,737,3140,784,3798,900,4475,974,2352,633,1393,455,683,349,369,251
0500000US53021,53021,"Franklin County, Washington",20140,685,1796,633,936,435,1327,534,1451,627,743,352,1844,891,1215,573,1134,539,954,557,2129,699,1922,506,1978,612,1309,409,446,236,489,394,467,332
0500000US53025,53025,"Grant County, Washington",27547,906,3152,942,1778,589,1520,620,2245,677,3009,786,1642,554,1406,479,1643,642,1395,553,2782,614,2703,616,1773,529,1354,551,419,262,529,315,197,233
0500000US53027,53027,"Grays Harbor County, Washington",28616,1111,3309,973,2493,588,1351,469,1537,629,1673,589,2056,825,1731,592,1691,619,2032,911,2784,810,2039,526,3500,903,1292,479,414,230,332,267,382,313
0500000US53029,53029,"Island County, Washington",30966,1120,1432,473,1437,489,1668,594,2182,602,1706,678,1682,551,2064,602,2046,670,1529,491,2642,833,4229,879,3648,685,2714,635,1158,403,447,229,382,228
0500000US53033,53033,"King County, Washington",752170,4352,43278,3000,30251,2684,27176,2718,35027,3111,28816,2799,33307,2968,33368,3302,35315,2828,27902,2495,56115,3190,83752,4723,108137,5189,74494,3706,44374,3000,44577,2819,46281,3351
0500000US53035,53035,"Kitsap County, Washington",92239,1659,5088,877,3042,764,4317,983,4522,1153,3941,949,4820,1018,4838,1192,5599,1076,5034,1093,8623,1318,10804,1413,13106,1294,8480,1311,4487,837,3308,724,2230,569
0500000US53041,53041,"Lewis County, Washington",27230,1086,1876,668,2218,719,2053,541,1762,557,1669,615,1671,585,1615,644,1677,614,1428,658,2718,656,2880,696,3102,832,1632,650,435,287,203,198,291,221
0500000US53053,53053,"Pierce County, Washington",286031,2958,18812,2306,13417,1747,12012,1879,12892,1756,13430,1921,16755,1821,16760,2082,13992,1760,14366,1905,25837,2294,37086,2593,40947,2870,23616,2005,10205,1329,10227,1192,5677,842
0500000US53057,53057,"Skagit County, Washington",43138,960,3081,838,2901,768,1625,494,2967,781,2144,575,2508,632,2368,620,2471,723,2257,678,3727,709,5572,865,4878,970,3095,708,1291,491,1038,309,1215,466
0500000US53061,53061,"Snohomish County, Washington",255035,2163,11880,1639,9259,1382,9845,1689,10231,1502,10825,1718,12461,1834,12781,1817,14604,1872,10340,1502,25284,2509,31527,2373,40795,2396,24552,2242,13347,1657,10080,1541,7224,1128
0500000US53063,53063,"Spokane County, Washington",178958,1884,14417,1781,9900,1629,12070,1842,12227,1403,12117,1499,12894,1628,9907,1543,11290,1622,8016,1105,17303,1575,20035,1754,17281,1641,9185,1337,5002,873,3446,865,3868,866
0500000US53067,53067,"Thurston County, Washington",92293,1309,6492,1454,4721,1232,3874,1057,4346,1112,5415,1180,4612,982,4789,1116,4540,892,4295,1068,8839,1235,12314,1742,12814,1415,6951,1236,3452,868,3162,819,1677,692
0500000US53073,53073,"Whatcom County, Washington",74795,1581,7852,1391,5109,1247,4890,1209,4498,1105,3731,950,2859,787,4806,1299,4855,1157,3516,1048,5708,1124,7021,1231,10031,1419,3870,894,2961,853,1789,550,1299,546
0500000US53077,53077,"Yakima County, Washington",76522,1494,7963,1374,4590,961,6812,1357,5606,1259,3762,1057,5889,1298,4758,1168,3877,863,3446,946,5889,1008,9273,1442,7543,1260,3324,829,1585,615,1152,412,1053,469
0500000US54003,54003,"Berkeley County, West Virginia",36879,1385,2104,875,1550,637,1731,567,1439,724,1779,605,3498,967,2183,704,1600,678,1560,525,3837,903,5137,1165,5864,1145,2144,714,1326,467,442,253,685,403
0500000US54011,54011,"Cabell County, West Virginia",40486,1277,4878,889,4234,1133,2847,827,2774,757,3377,1019,2149,616,2770,709,1638,546,2327,830,2260,681,3358,784,3481,833,1859,587,666,479,1085,532,783,366
0500000US54033,54033,"Harrison County, West Virginia",27848,1271,2533,761,2083,527,3131,829,1765,477,2361,678,1326,509,2143,707,1282,358,1032,463,2301,651,2335,604,2548,646,1687,638,427,243,546,346,348,303
0500000US54039,54039,"Kanawha County, West Virginia",83167,1548,7802,1449,7319,1342,5770,1049,7315,1075,5771,1226,6406,1479,4440,953,4978,1059,4592,841,5976,1155,7835,1069,7053,1048,3725,974,1479,503,1432,476,1274,422
0500000US54061,54061,"Monongalia County, West Virginia",31532,1123,4747,918,2804,691,1913,619,2022,573,2156,552,2061,713,1075,421,1548,423,1451,641,1740,494,2827,710,3482,663,1436,554,668,320,358,210,1244,457
0500000US54081,54081,"Raleigh County, West Virginia",32302,1257,2948,852,2813,747,3575,1019,2607,845,1136,369,1490,512,2100,721,2608,983,1685,658,3052,841,2737,694,3658,1013,748,474,671,325,159,205,315,219
0500000US54107,54107,"Wood County, West Virginia",36869,1163,4035,816,3276,916,3024,759,2215,547,2028,470,2815,835,2455,707,1758,577,2131,669,3133,933,3088,753,3325,624,1672,593,557,348,499,296,858,477
0500000US55009,55009,"Brown County, Wisconsin",95062,1625,5531,1079,5253,1134,5825,941,4705,832,5115,999,6186,1227,5238,997,5226,1042,4471,821,9820,1302,12642,1569,11860,1270,6755,1167,2519,561,2245,606,1671,486
0500000US55025,55025,"Dane County, Wisconsin",186697,2917,9896,1463,6966,1194,8028,1217,8107,1351,9090,1328,9804,1406,7965,1342,10406,1404,7724,1337,19182,2015,20437,1698,27366,1949,18095,1686,8242,1187,7100,953,8289,999
0500000US55027,55027,"Dodge County, Wisconsin",32917,944,1265,380,1178,420,2192,600,1826,461,1760,483,2080,547,1921,433,2146,584,2343,600,3576,690,4686,688,4074,646,2343,480,842,373,325,144,360,198
0500000US55035,55035,"Eau Claire County, Wisconsin",39263,674,3702,951,2288,671,2178,913,2765,690,2686,615,1984,547,1503,432,1865,540,1646,502,4027,865,4403,956,5259,887,2698,738,863,310,686,266,710,329
0500000US55039,55039,"Fond du Lac County, Wisconsin",38722,1135,2989,866,1841,460,1955,571,2089,614,1884,416,2107,574,1647,597,2645,567,2899,756,4525,844,4686,760,5071,745,2439,490,701,248,734,281,510,327
0500000US55055,55055,"Jefferson County, Wisconsin",30065,860,1428,581,1341,467,1671,586,1412,454,1508,382,1845,588,1786,527,1663,473,1933,750,3482,716,4115,644,4135,680,2003,482,878,321,568,227,297,176
0500000US55059,55059,"Kenosha County, Wisconsin",59809,1403,2803,827,3312,723,3375,834,3785,851,3307,808,3684,847,2752,710,3484,937,2094,673,4993,987,6989,1168,8407,1068,5601,1000,2294,631,1630,550,1299,362
0500000US55063,55063,"La Crosse County, Wisconsin",44302,894,3248,669,3078,699,2971,785,2883,837,2463,702,1693,517,3365,817,2557,765,2333,567,3592,846,5369,907,4631,862,2897,638,1432,520,859,353,931,352
0500000US55071,55071,"Manitowoc County, Wisconsin",33210,1039,1694,570,2537,552,2025,529,1241,334,2072,575,2152,479,2271,526,1912,497,1614,450,3787,601,4553,727,4505,667,1924,497,378,197,260,152,285,161
0500000US55073,55073,"Marathon County, Wisconsin",51901,963,2724,643,2374,669,2557,686,3058,818,2987,796,3134,694,2913,583,3062,628,2802,624,6196,1138,7265,888,6861,890,2811,562,1023,333,1378,465,756,283
0500000US55079,55079,"Milwaukee County, Wisconsin",376239,3480,36926,3346,26790,1830,25783,2471,23398,2792,24040,1974,24665,2072,20810,2066,19863,2031,18420,1809,32473,2370,38921,2533,40128,2465,22063,1966,9318,1346,7119,1194,5522,900
0500000US55087,55087,"Outagamie County, Wisconsin",68306,909,4601,1032,3804,722,3629,670,4361,988,3683,763,3248,860,3703,925,3638,813,3306,825,6203,1060,8289,1114,10520,938,5275,942,2060,615,1177,488,809,398
0500000US55089,55089,"Ozaukee County, Wisconsin",32643,1138,617,280,938,388,1553,449,1605,427,1358,430,1157,459,1267,413,1792,563,1060,539,3331,744,3032,690,5507,1023,3457,781,2220,593,1466,533,2283,559
0500000US55097,55097,"Portage County, Wisconsin",26498,727,1543,473,1629,542,1460,506,1560,515,1637,516,1284,360,1181,370,1595,522,860,316,2409,501,4448,863,3275,635,1541,591,800,419,419,203,857,340
0500000US55101,55101,"Racine County, Wisconsin",75154,1291,4188,990,3710,868,4579,752,4139,902,4706,1034,4822,1110,3723,948,3901,861,3195,881,6888,1277,7982,1196,12234,1365,5003,938,2780,697,1852,479,1452,485
0500000US55105,55105,"Rock County, Wisconsin",62362,1181,4131,1013,3760,789,3661,840,3626,778,3890,862,3934,805,3847,903,3652,731,2167,549,5410,1078,8146,1066,8878,987,3553,664,1971,569,710,329,1026,390
0500000US55109,55109,"St. Croix County, Wisconsin",31216,684,1360,521,606,281,1465,493,861,344,832,383,1128,362,1873,578,826,308,1482,490,2849,685,4948,764,5651,891,3316,687,1567,561,1632,523,820,374
0500000US55117,55117,"Sheboygan County, Wisconsin",46575,1136,1766,534,2521,639,1790,580,2072,571,3641,864,4130,978,3268,862,3303,665,2349,615,4144,686,5864,1093,6078,899,3016,626,1459,467,533,263,641,308
0500000US55127,55127,"Walworth County, Wisconsin",37863,1574,2741,887,2455,903,1508,586,1853,575,1935,591,1815,577,2711,774,2037,649,997,343,4193,813,5208,893,4999,718,2634,612,957,402,905,314,915,347
0500000US55131,55131,"Washington County, Wisconsin",49966,859,2401,1083,2037,691,1331,586,1375,465,2093,628,2649,820,1965,715,2859,848,2938,877,6131,1204,6230,1069,7944,995,4400,878,2421,698,1736,612,1456,502
0500000US55133,55133,"Waukesha County, Wisconsin",146314,1660,4593,979,5314,1074,4698,969,5864,1213,5570,962,5706,1030,6074,1086,5774,1035,5510,1128,11964,1703,18132,1806,25551,1836,15574,1746,9586,1115,7702,1172,8702,1129
0500000US55139,55139,"Winnebago County, Wisconsin",66874,923,3482,989,3867,830,4832,963,3782,946,3672,820,4308,958,3550,783,3881,908,2603,602,7556,966,8224,997,8700,995,4259,822,1519,451,1388,430,1251,414
0500000US55141,55141,"Wood County, Wisconsin",31273,730,1321,350,2095,585,2067,613,1969,554,2349,654,1732,528,1730,485,2065,630,1602,488,2779,728,4214,755,4168,787,1885,533,427,235,492,195,378,220
0500000US56021,56021,"Laramie County, Wyoming",33463,1335,1179,531,2075,718,1833,575,2099,649,778,328,2824,825,1918,553,2257,763,1384,591,4015,944,4024,966,4597,878,2803,751,855,347,493,237,329,267
0500000US56025,56025,"Natrona County, Wyoming",27719,942,2220,633,1739,537,1278,543,2112,700,1746,749,1838,608,1825,650,818,443,1259,660,2996,883,2360,632,3354,768,2041,687,1129,514,532,273,472,286
