GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US55105,55105,"Rock County, Wisconsin",62566,1450,3765,1080,2884,638,3445,814,3729,800,4450,1021,4851,1050,2710,579,2984,904,3316,846,5921,885,6835,1070,8878,1106,3903,852,2865,701,1085,368,945,345
0500000US55109,55109,"St. Croix County, Wisconsin",31951,688,1072,367,1126,399,1321,610,1290,539,1006,479,1051,408,1459,441,1482,501,1559,555,3225,853,3940,810,5840,756,3538,739,1735,523,1339,453,968,349
0500000US55117,55117,"Sheboygan County, Wisconsin",46763,942,2371,812,3026,724,2322,535,2270,788,2279,835,2866,769,2615,763,2489,722,2194,651,4241,766,6931,1010,6601,974,3176,650,1279,392,990,508,1113,367
0500000US55127,55127,"Walworth County, Wisconsin",38291,1618,3575,1024,1288,455,1938,520,1413,438,1556,549,2169,664,1823,636,1887,573,1800,553,3435,799,4654,1008,5565,920,3524,819,1469,529,917,330,1278,357
0500000US55131,55131,"Washington County, Wisconsin",51298,906,1297,538,2096,672,1558,584,2202,708,2065,691,2541,773,2545,733,3373,1034,1574,636,3547,718,7065,893,9634,1128,4964,847,2468,639,2484,539,1885,530
0500000US55133,55133,"Waukesha County, Wisconsin",147790,1838,5104,1088,3425,742,4273,826,5505,978,6276,1346,6047,1150,5915,1233,6550,1109,5182,953,11052,1421,17613,1522,23989,1710,19115,1786,9497,1307,9392,1481,8855,1236
0500000US55139,55139,"Winnebago County, Wisconsin",64415,1286,3341,842,4909,1007,3187,1112,3116,576,3819,791,4013,867,2793,792,3253,614,3425,830,6446,1039,8856,959,7898,963,4445,736,1872,474,1758,435,1284,441
0500000US55141,55141,"Wood County, Wisconsin",32069,547,1769,599,2430,554,2267,662,1709,425,2262,653,1416,401,1406,354,1312,387,1246,351,3512,791,5252,815,3917,749,1988,476,728,313,338,163,517,302
0500000US56021,56021,"Laramie County, Wyoming",33261,1335,599,295,1560,749,1725,696,2095,740,1159,490,2646,796,2063,693,1448,526,2260,818,2695,859,4708,1060,4806,882,1826,628,1519,586,1158,575,994,563
0500000US56025,56025,"Natrona County, Wyoming",27230,1132,2033,690,652,378,1662,539,2407,782,2306,820,2227,699,1379,516,1304,629,926,396,1927,550,2469,685,3505,715,1609,466,1513,546,548,335,763,418
