GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
0500000US01117,01117,"Shelby County, Alabama",69685,1664,2032,763,1330,501,1517,610,3293,972,2364,776,2883,701,2580,782,3120,951,2229,793,6728,1155,7942,1231,10073,1633,9490,1361,4723,913,4206,815,5175,908
0500000US01121,01121,"Talladega County, Alabama",30635,1637,4636,1017,1861,615,3053,953,2383,775,1427,530,2541,905,1513,516,925,410,1551,716,1731,845,3979,924,2697,765,856,403,939,565,401,293,142,176
0500000US01125,01125,"Tuscaloosa County, Alabama",68047,2656,9491,1483,3492,834,3874,996,4382,1192,3588,946,4014,779,3066,833,2580,726,3789,1042,5034,862,7475,1221,7089,1176,5520,1206,1601,548,1518,580,1534,395
0500000US01127,01127,"Walker County, Alabama",28248,1355,2742,768,1647,606,2611,846,2383,766,1878,662,2048,597,1344,402,1805,707,873,392,2285,681,2591,740,2420,669,2204,719,826,464,338,211,253,205
0500000US02020,02020,"Anchorage Municipality, Alaska",104675,1726,2589,838,2291,837,1979,582,2619,837,3299,931,4673,1172,4372,1077,4981,1105,5405,1189,6895,1307,12702,1876,18162,1996,13048,1807,7489,1280,7466,1457,6705,1178
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",32559,1395,1245,518,923,493,714,395,1761,741,1467,679,1334,680,1603,661,1580,665,811,448,3048,826,2973,840,5870,1223,4481,1053,2015,657,1534,616,1200,552
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",21451,738,871,331,545,201,444,178,742,306,898,330,637,232,626,249,766,286,1244,407,2052,519,2396,453,3764,706,2526,511,1828,489,1324,340,788,311
0500000US04001,04001,"Apache County, Arizona",17062,1683,4140,817,1635,600,1033,328,898,363,754,311,1429,606,961,410,1084,445,869,442,893,362,839,347,1073,464,782,461,273,321,351,312,48,80
0500000US04003,04003,"Cochise County, Arizona",47692,2438,3621,814,2987,795,2562,745,2271,813,3365,877,3191,961,2985,947,3150,799,2299,891,2866,795,5602,1242,5596,1149,2503,641,1741,715,1869,583,1084,519
0500000US04005,04005,"Coconino County, Arizona",46500,1877,4627,982,2941,819,2323,777,2959,866,2169,636,2907,1065,2277,728,2343,766,1954,808,3916,833,4847,957,4845,1016,3730,866,2274,648,1576,647,812,356
0500000US04013,04013,"Maricopa County, Arizona",1344597,8226,75075,4451,55735,3737,55781,4119,66899,4109,62169,3741,75365,4542,69393,4534,69652,4158,61443,4042,114492,5245,153194,5925,183991,7045,119886,5201,65145,3499,59401,3536,56976,3521
0500000US04015,04015,"Mohave County, Arizona",73884,2854,5982,1269,4760,1237,5467,1340,5875,1329,5155,1214,5871,1412,5083,1140,5351,1306,3601,931,7056,1378,6867,1242,6475,1325,2978,935,1472,598,685,330,1206,563
0500000US04017,04017,"Navajo County, Arizona",36400,2066,3868,1178,2501,685,2596,911,2589,866,2131,747,2027,711,2138,754,2511,980,730,363,2717,744,3882,1013,4548,1366,2139,811,1199,674,523,301,301,295
0500000US04019,04019,"Pima County, Arizona",376725,4877,29901,2567,21688,2537,25993,2451,24454,2523,22321,2648,21322,2162,18786,2086,16797,1785,18417,2123,29776,2573,40244,2716,44214,2848,25231,2366,14312,1673,11550,1465,11719,1541
0500000US04021,04021,"Pinal County, Arizona",117102,3386,7686,1868,5079,1334,8467,1948,5963,1327,5545,1255,5587,1394,8214,1738,6531,1488,5954,1305,11217,1899,14878,2106,16059,2329,8666,1622,3131,1017,1955,567,2170,902
0500000US04025,04025,"Yavapai County, Arizona",88550,2642,6694,1446,4825,1195,4862,968,6124,1491,6165,1553,7064,1550,5898,1189,5897,1617,5313,1268,7245,1237,8122,1474,8899,1352,5168,1168,2781,786,1510,548,1983,657
0500000US04027,04027,"Yuma County, Arizona",69370,2512,6452,1308,5713,1290,3954,1049,5202,1386,5131,1356,4620,1210,4431,1123,4276,905,2991,849,6509,1152,6878,1237,6036,1168,3555,1014,1626,652,1482,552,514,349
0500000US05007,05007,"Benton County, Arkansas",75838,2309,4541,1153,3970,1084,4172,989,4187,1336,4654,1145,4525,1156,4308,1094,3895,956,3288,939,6104,1261,10133,1352,8628,1254,5389,1313,2513,685,2810,788,2721,661
0500000US05031,05031,"Craighead County, Arkansas",35746,1316,4370,1166,2352,737,2520,784,3121,802,2028,679,1316,573,2259,740,1578,656,1266,623,2651,824,3186,832,4661,969,1961,731,902,454,1037,411,538,296
0500000US05045,05045,"Faulkner County, Arkansas",40636,1329,3873,1048,3426,1066,2934,902,1819,612,2990,952,2152,799,2469,702,1794,598,1937,557,3256,807,4196,925,4885,908,1581,605,2210,583,645,298,469,315
0500000US05051,05051,"Garland County, Arkansas",38289,2429,3759,1052,1785,665,2927,847,3407,946,3429,910,2987,974,1731,643,2492,777,2020,689,3126,782,3176,735,2960,724,2115,637,863,499,723,359,789,419
0500000US05069,05069,"Jefferson County, Arkansas",29214,1514,2793,629,2247,775,3059,837,1348,523,2028,720,1673,676,1792,842,1454,600,892,418,2942,980,3220,864,2907,719,1425,590,684,497,504,315,246,166
0500000US05085,05085,"Lonoke County, Arkansas",24192,884,1197,543,1665,681,1192,498,1401,493,1911,715,1106,540,1171,546,1352,477,1472,556,2883,744,2668,690,3252,690,1275,462,882,370,575,269,190,184
0500000US05119,05119,"Pulaski County, Arkansas",158610,3062,13647,2082,9267,2053,9530,1613,11797,2084,7428,1384,9253,1481,10116,1854,8313,1546,7480,1546,13926,2191,15202,1786,17021,2097,9063,1583,6139,1115,3972,882,6456,1222
0500000US05125,05125,"Saline County, Arkansas",37945,1005,1508,572,2004,683,1661,573,2525,847,1792,648,2594,861,3057,886,2535,877,2006,688,3018,694,3247,856,4884,847,3610,898,1472,448,1370,554,662,398
0500000US05131,05131,"Sebastian County, Arkansas",46779,1574,4504,1014,3076,1030,2965,863,4803,1169,2661,731,2989,769,3254,937,2905,1012,1557,585,3994,1101,4020,854,4242,1059,2743,809,1037,383,1082,486,947,326
0500000US05143,05143,"Washington County, Arkansas",71791,2404,5530,1203,4909,1117,4165,1324,5126,1358,5056,1200,5739,1179,3519,962,4562,1009,2809,816,6008,1229,7103,1333,7629,1222,3650,880,2515,780,1682,544,1789,589
0500000US05145,05145,"White County, Arkansas",28079,1245,3272,777,2026,699,1731,653,2602,813,1209,536,1965,587,1478,503,1847,641,1162,612,2220,705,2900,850,2682,829,1776,639,651,394,371,253,187,172
0500000US06001,06001,"Alameda County, California",517939,5028,28239,2875,23935,2452,20516,2361,22115,2811,17349,1959,20558,2107,17727,2088,20439,2193,17556,2255,35707,3284,49527,3397,67079,4071,52068,4014,37526,2992,43216,2786,44382,2728
0500000US06007,06007,"Butte County, California",86438,1987,7428,1329,8155,1467,5097,1192,6199,1278,5155,978,6697,1292,4393,960,5149,1179,4186,984,7379,1347,6766,1319,8196,1330,5520,1106,2502,755,1964,474,1652,514
0500000US06013,06013,"Contra Costa County, California",367985,3384,16248,2313,15136,2109,13649,1746,10564,1737,12958,1958,10150,1775,13789,2047,14563,2157,12218,1956,23177,2447,34006,3022,47892,3626,43892,3650,27362,2266,34303,2383,38078,2478
0500000US06017,06017,"El Dorado County, California",65323,1888,1708,630,2402,769,2476,846,2573,978,2082,743,3090,937,2653,813,2470,686,2655,652,5471,1364,8823,1633,8294,1416,8661,1244,3207,866,4888,1150,3870,1050
0500000US06019,06019,"Fresno County, California",278964,3810,19776,2514,19321,2146,19696,2484,19640,2332,15376,2307,17939,2587,16769,2231,13685,2257,12576,1474,19923,2281,24438,2319,29624,2411,20498,2266,11937,1765,9510,1263,8256,1275
0500000US06023,06023,"Humboldt County, California",52979,1527,4639,999,5841,1208,3230,938,4418,892,2703,692,2567,649,3258,914,2732,736,2691,851,3410,754,6685,1389,4386,909,3276,735,918,307,1005,464,1220,552
0500000US06025,06025,"Imperial County, California",46834,1508,4540,1016,3973,1198,4945,1182,3268,887,2561,835,2737,833,2004,759,2430,854,2218,825,2985,760,4851,1156,4746,1138,2609,620,1044,481,1334,548,589,306
0500000US06029,06029,"Kern County, California",244186,3604,18096,2320,18482,2248,15668,2135,15542,2206,15193,1983,14015,1846,12619,1840,13035,1902,10013,1786,18526,2232,22995,1880,26737,2733,17748,1933,9567,1486,9715,1655,6235,1127
0500000US06031,06031,"Kings County, California",40495,1795,2005,608,2013,709,2055,689,1656,687,2303,765,2682,907,2787,880,1864,652,2635,841,3844,964,3890,840,4967,1115,4276,990,1747,837,1206,455,565,320
0500000US06033,06033,"Lake County, California",24459,1977,2071,779,1752,849,1586,765,2248,784,1399,682,1091,727,1881,747,1452,791,1102,595,2400,1066,2411,839,2498,936,1067,469,650,426,497,285,354,300
0500000US06037,06037,"Los Angeles County, California",3168362,9799,194271,7772,184485,7288,171637,6333,173841,7014,151009,5567,157416,7062,137617,6405,141353,5870,125658,5600,237558,6870,318203,7984,369361,8795,273839,7142,154724,5789,179830,6362,197560,6453
0500000US06039,06039,"Madera County, California",41888,1942,2470,811,2760,855,2491,801,2543,840,1490,547,1642,881,3479,978,2708,762,2113,664,4532,1278,4041,989,5096,1302,2405,770,1331,629,737,489,2050,718
0500000US06041,06041,"Marin County, California",102147,1745,3775,933,3395,1217,2079,813,2890,925,3383,994,4036,1269,2086,656,2844,1044,3783,1027,5210,1372,8404,1562,12194,1577,12154,1646,7749,1273,11233,1565,16932,1983
0500000US06045,06045,"Mendocino County, California",34519,1354,2515,756,3618,1169,2728,956,2556,829,1599,696,1609,676,1600,600,1953,630,1145,512,3106,927,3486,1112,3655,925,1873,554,985,462,1277,479,814,441
0500000US06047,06047,"Merced County, California",72353,1721,7443,1233,4992,1003,4914,1267,5046,1130,3993,1008,4065,1183,3729,849,3636,996,3070,874,5370,1241,8137,1466,7790,1370,4551,915,2259,601,1642,613,1716,762
0500000US06053,06053,"Monterey County, California",126066,2621,4737,1107,6313,1502,5087,1007,6454,1326,6953,1460,5506,1237,4841,1110,5287,1416,5663,1366,12868,1740,14424,1739,17722,1936,11123,1716,7391,1487,6302,1079,5395,982
0500000US06055,06055,"Napa County, California",46333,1806,1320,499,2076,690,1550,632,2958,976,1904,698,2188,955,2436,927,1433,603,1739,889,3471,812,4629,1095,5995,1321,5113,1045,2847,739,3128,901,3546,826
0500000US06057,06057,"Nevada County, California",41529,1730,1915,723,2903,1156,1580,654,2153,784,2744,842,1506,580,2173,810,2792,1288,2145,751,2994,829,4796,1059,5066,1225,4238,869,2074,735,1444,444,1006,495
0500000US06059,06059,"Orange County, California",971559,4843,36999,3019,32725,3111,34878,3212,35522,3270,33252,2956,33832,2904,33793,2852,38297,2657,36533,2567,68476,3862,100950,5114,132957,6264,103884,5286,66405,3579,89267,3725,93789,4614
0500000US06061,06061,"Placer County, California",128475,2552,6078,1540,4642,1000,2840,911,4195,1215,4662,1005,4186,1215,5859,1400,4469,1053,4505,968,10035,1512,12547,1711,20131,2012,15557,2025,10155,1515,10525,1581,8089,1208
0500000US06065,06065,"Riverside County, California",647443,6148,31196,2805,32856,2904,28248,2939,37897,3313,31216,3021,33567,3037,29524,2461,29115,2659,26842,2876,54361,3563,70684,4312,87376,4205,60640,3195,36447,3206,32977,2836,24497,2129
0500000US06067,06067,"Sacramento County, California",502061,5086,21694,2433,26404,2554,22248,2489,23782,2373,22949,2600,27977,2713,25898,2745,24620,2217,22004,2327,43417,2871,57805,4048,69450,3549,45547,2849,26302,2552,24429,2207,17535,2023
0500000US06071,06071,"San Bernardino County, California",580361,5845,30108,2717,31409,3445,27775,2868,31101,3018,28765,2912,31157,2991,25655,2600,31415,3146,24938,2460,48491,3545,65286,4317,78844,4723,52024,3986,29043,2927,26169,2804,18181,2040
0500000US06073,06073,"San Diego County, California",1037958,7793,53822,3958,44378,3296,45578,3466,49556,3730,43263,3460,41638,4157,42713,3509,47964,3521,43670,3175,79640,4837,102433,4896,141572,5901,99881,4715,61543,3227,74436,4009,65871,3460
0500000US06075,06075,"San Francisco County, California",323339,4231,22633,2699,18639,2072,14276,2281,11311,1713,9099,1557,8263,1625,10105,1698,13679,2173,9227,1740,17124,2095,29493,3078,36762,3765,29946,2528,19565,2294,27412,2749,45805,3702
0500000US06077,06077,"San Joaquin County, California",205056,4029,12406,2076,13551,1820,9690,1626,13027,2126,8264,1663,10791,1663,8782,1492,8067,1504,8118,1345,17875,1982,21703,2288,27709,2338,19567,2068,8622,1448,11195,1730,5689,1137
0500000US06079,06079,"San Luis Obispo County, California",100901,2900,5626,1363,4719,1042,4779,1204,5606,1508,3899,934,5524,1146,3550,741,4997,1019,3232,891,7809,1442,12914,1783,13770,1882,10748,1666,3998,815,6041,1080,3689,795
0500000US06081,06081,"San Mateo County, California",254590,2909,9076,1475,7302,1493,6652,1455,7812,1584,7030,1551,7660,1262,7243,1511,10940,1536,6888,1587,17362,1752,23018,2298,34430,2944,28507,2576,20093,2270,25231,2408,35346,2872
0500000US06083,06083,"Santa Barbara County, California",139212,2572,6654,1241,6916,1402,6209,1039,6399,1366,5873,1187,5224,1153,6706,1327,6256,1253,7681,1467,10263,1518,14150,1653,18425,1874,13162,1816,8396,1453,8399,1340,8499,1170
0500000US06085,06085,"Santa Clara County, California",587948,3702,21230,2821,17317,2278,15730,1838,16861,1890,15991,2061,18426,2054,18339,2126,19579,2134,15647,2108,38917,3212,50971,3330,75453,3999,66832,3909,47844,3291,63341,3422,85470,3349
0500000US06087,06087,"Santa Cruz County, California",93759,2135,4688,1249,4893,1124,4589,1102,4293,982,3617,1045,3451,1057,2458,791,2734,819,3972,1320,7250,1376,8826,1559,12230,1500,10222,1442,5325,1242,7218,1256,7993,1432
0500000US06089,06089,"Shasta County, California",70067,1820,6435,1602,7284,1536,2890,742,5037,1389,3725,1041,4033,1030,4510,1071,3175,1008,3377,864,4922,1067,7441,1363,7960,1203,3916,1122,2709,973,1453,540,1200,401
0500000US06095,06095,"Solano County, California",136036,2513,5107,1156,5241,1154,3792,1004,4633,1041,4562,1145,5219,1191,5811,1289,6666,1232,5341,1050,10906,1451,16114,2167,18851,2004,16314,1838,10989,1467,10953,1619,5537,819
0500000US06097,06097,"Sonoma County, California",181159,2500,8301,1493,6908,1526,9195,1440,9100,1685,7373,1444,8871,1474,7515,1142,8236,1210,6980,1324,14551,2031,18874,2060,24563,2421,17607,2157,11555,1660,11757,1533,9773,1422
0500000US06099,06099,"Stanislaus County, California",160855,2782,8640,1575,8825,1243,10613,1887,8784,1399,8516,1862,9565,1802,7805,1602,7158,1182,9982,1743,12588,1882,18352,2400,20231,2334,11379,1603,7569,1271,6595,1221,4253,794
0500000US06101,06101,"Sutter County, California",30982,864,1260,409,2807,832,1898,789,2003,729,2108,694,1729,594,1241,505,1228,602,1209,448,3446,908,4187,818,3386,752,1924,593,598,296,1134,467,824,347
0500000US06107,06107,"Tulare County, California",124047,2152,9213,1722,7695,1439,7979,1438,9978,1660,7327,1191,6568,1177,6625,1130,6487,1139,5369,1146,10461,1661,13646,1983,14375,1860,7267,1264,4708,1148,4021,928,2328,819
0500000US06111,06111,"Ventura County, California",256944,3048,9511,1202,8527,1318,7664,1097,9061,1461,10856,1845,8840,1388,7545,1410,10334,1906,8799,1526,18613,1843,25542,2637,35613,2682,31636,2573,20454,2258,23301,2145,20648,1874
0500000US06113,06113,"Yolo County, California",68769,3276,4597,1267,2677,640,3587,861,4054,1057,3629,1087,2219,726,2882,788,2669,846,2959,969,5111,1313,8580,1559,7369,1237,6628,1425,4243,941,4442,931,3123,780
0500000US06115,06115,"Yuba County, California",25233,1117,897,471,1559,648,1902,751,1794,870,1864,609,1496,552,568,311,1230,617,844,417,2229,743,3274,968,2971,832,2246,677,798,474,1045,511,516,406
0500000US08001,08001,"Adams County, Colorado",149358,2636,7458,1389,6346,1096,5752,1344,7584,1387,4788,984,8897,1610,8003,1629,7128,1088,8499,1507,14609,1862,17851,2105,20221,1789,15859,1777,7834,1291,5375,868,3154,729
0500000US08005,08005,"Arapahoe County, Colorado",214897,2736,13742,2065,10693,1630,8955,1677,10114,1647,10161,1724,11488,1422,8932,1362,8347,1154,9535,1678,17349,2170,24722,2231,27706,2200,19028,1818,10837,1392,10832,1417,12456,1353
0500000US08013,08013,"Boulder County, Colorado",118434,1985,6016,1318,4335,1186,6219,1115,4364,990,5498,1257,5318,1112,3992,1139,3149,673,4494,1116,9092,1551,13432,1637,14601,1787,11330,1436,7515,1256,9432,1428,9647,1370
0500000US08031,08031,"Denver County, Colorado",248129,3995,24401,2284,17766,2150,13431,2014,15437,2129,15229,2134,13635,1855,10757,1790,11594,2045,9243,1332,18718,2157,22125,2130,26632,2634,16237,1934,9799,1772,10253,1417,12872,1718
0500000US08035,08035,"Douglas County, Colorado",97111,1481,2094,647,616,320,1074,520,2109,1042,2805,892,2338,590,2309,776,2418,899,3749,1138,5680,1185,10354,1533,13508,1388,15712,1843,11707,1734,10752,1326,9886,1406
0500000US08041,08041,"El Paso County, Colorado",221645,2868,11991,1693,8464,1365,9609,1458,9748,1261,10431,1479,10905,1918,11924,1623,10954,1955,9746,1625,18529,2024,29563,2696,30211,2354,19675,1831,11478,1717,9853,1149,8564,1420
0500000US08059,08059,"Jefferson County, Colorado",217546,2287,9685,1627,7609,1675,8192,1582,9119,1412,8099,1425,10812,1692,9476,1593,8835,1366,10328,1722,16665,2035,22728,2042,32083,2856,22486,2116,12889,1460,14355,1309,14185,1364
0500000US08069,08069,"Larimer County, Colorado",118483,2387,8878,1745,5706,1033,4602,925,5430,1013,5512,1288,6077,1272,4764,1074,6333,1285,4779,1201,10218,1476,11905,1363,14894,1835,10266,1491,7336,1325,5752,1129,6031,1244
0500000US08077,08077,"Mesa County, Colorado",56994,1066,3208,797,2593,694,2793,880,2631,779,3359,962,2390,765,3237,991,3021,669,2314,819,5246,968,8092,1445,7996,1160,4010,1004,2893,974,1533,581,1678,635
0500000US08101,08101,"Pueblo County, Colorado",60786,2025,5483,1068,4504,1162,3505,975,4181,1106,3232,810,3981,974,3644,875,3141,1104,3973,910,4995,1266,6978,1153,7696,1126,2228,659,1338,444,672,412,1235,541
0500000US08123,08123,"Weld County, Colorado",86163,1838,4020,796,4232,1217,4327,1049,5648,1346,3434,829,4644,972,3956,870,3572,887,5625,1217,6888,1231,10810,1574,12081,1793,8268,1347,3485,829,2914,690,2259,674
0500000US09001,09001,"Fairfield County, Connecticut",323987,3708,18069,2057,9071,1393,11549,1484,9984,1860,12046,1676,11012,1465,10141,1709,8449,1469,9609,1473,19641,1816,25611,2524,39515,2423,32529,2158,23517,2225,28535,2138,54709,2906
0500000US09003,09003,"Hartford County, Connecticut",342409,3658,23530,2447,15711,1839,14646,1862,15833,1974,11325,1665,14321,2053,14787,2129,12813,1996,11067,1789,25259,2229,37998,2740,47471,2618,33584,2225,22247,2426,22284,1989,19533,1688
0500000US09005,09005,"Litchfield County, Connecticut",74125,1931,2135,725,3457,1032,2928,799,2826,812,2363,790,2449,688,2304,820,3644,928,3368,803,6939,1499,8816,1146,12050,1621,7661,1189,4912,945,4597,877,3676,726
0500000US09007,09007,"Middlesex County, Connecticut",66688,1796,2501,679,2677,800,2715,1068,2082,747,2006,589,2215,686,2039,632,2486,718,1941,648,4585,942,8183,1473,9812,1610,8694,1248,5037,1027,4588,891,5127,1049
0500000US09009,09009,"New Haven County, Connecticut",322436,4255,21245,2437,15385,1814,13348,1692,15187,2030,13018,1659,13221,1804,13613,1900,13215,2042,13617,1869,24457,2154,33371,2643,43361,3075,31371,2673,20940,1976,18778,1976,18309,1810
0500000US09011,09011,"New London County, Connecticut",103401,2369,3715,895,4405,1043,2752,712,4017,953,2940,675,5048,1133,3647,925,4741,1025,3781,951,9703,1613,12524,1660,17639,1847,9657,1418,7518,1341,6287,1075,5027,1096
0500000US09013,09013,"Tolland County, Connecticut",53590,1748,1579,603,1554,526,1633,597,1495,511,2404,884,1590,668,1724,569,2445,854,1826,713,3593,916,6739,1409,9103,1420,7249,1180,3694,854,4119,804,2843,783
0500000US09015,09015,"Windham County, Connecticut",42669,1543,2605,827,1772,659,2876,678,1955,716,2756,993,1942,652,2262,710,2051,681,1557,611,3851,1021,5258,1026,5247,1051,3710,875,2039,587,1691,499,1097,386
0500000US10001,10001,"Kent County, Delaware",57438,1584,2692,871,2362,655,2681,830,1909,757,3080,873,3207,794,3732,889,2935,705,2685,729,6032,1257,7467,1283,9246,1175,4938,803,1939,630,1604,525,929,434
0500000US10003,10003,"New Castle County, Delaware",196670,2650,11423,1405,7607,1574,7877,1538,7756,1470,9054,1425,9286,1638,8131,1618,9586,1653,7273,1097,14036,1728,22390,2445,27967,2177,20084,2315,12382,1553,12049,1489,9769,1128
0500000US10005,10005,"Sussex County, Delaware",74546,2365,3642,926,4423,817,4196,992,4951,1019,5406,954,4179,858,4004,816,4164,1029,4268,921,6800,1195,8357,1400,8104,1209,5686,1077,1545,522,2551,723,2270,547
0500000US11001,11001,"District of Columbia, District of Columbia",249996,3353,27751,2752,10342,1637,11103,1728,8448,1580,9040,1391,11463,1958,10002,1531,13689,1944,8180,1706,17624,2267,20836,2194,28781,2355,18339,1971,12668,1747,16550,1631,25180,2381
0500000US12001,12001,"Alachua County, Florida",98824,2559,12226,2087,6072,1278,5212,1400,5496,1226,5054,1143,5841,1222,5652,1385,5121,1283,5508,1266,7604,1275,7468,1184,10607,1503,6124,1146,4283,912,3120,789,3436,824
0500000US12005,12005,"Bay County, Florida",69693,3240,4022,999,4745,1270,4964,1245,3059,992,3617,1131,5169,1262,4353,1470,4250,1356,3694,1027,6650,1330,9354,1526,6998,1283,3829,1037,1473,582,2283,727,1233,571
0500000US12009,12009,"Brevard County, Florida",217467,4096,12209,2044,12221,1913,11138,1698,14474,1821,14027,1685,12558,1924,11400,1747,11844,1805,10039,1646,20023,2101,24949,2289,28193,2866,13477,1743,8068,1262,7125,1105,5722,1173
