GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
0500000US05085,05085,"Lonoke County, Arkansas",24048,1035,1588,555,1566,614,1252,435,999,441,1150,477,1188,482,1228,611,1358,553,1412,528,2243,591,3364,833,3137,704,1925,538,888,478,437,365,313,308
0500000US05119,05119,"Pulaski County, Arkansas",157284,2715,16535,2316,9584,1519,11011,1764,9808,1862,10433,1936,9496,1937,9430,1580,6344,1320,9112,1619,11429,1739,13309,2011,15841,1932,10139,1526,4469,878,5142,1069,5202,998
0500000US05125,05125,"Saline County, Arkansas",37446,1465,2125,742,1602,656,1792,614,1814,620,2121,657,2110,722,2391,731,1827,714,2281,747,3428,850,4658,1098,5601,1151,3022,745,1123,479,1178,410,373,222
0500000US05131,05131,"Sebastian County, Arkansas",48426,1959,4259,1101,3854,1006,4021,972,4047,1161,3542,843,2377,695,2974,912,2415,877,2775,848,4535,1084,4745,1142,4274,761,1408,474,1608,651,635,353,957,545
0500000US05143,05143,"Washington County, Arkansas",74569,1941,7999,1708,5298,1200,4347,1005,5237,1116,4487,1031,4558,1089,4855,1178,3951,969,2916,869,6224,1197,6196,1167,7341,1303,4466,932,2354,740,2265,807,2075,727
0500000US05145,05145,"White County, Arkansas",28750,912,1661,515,2501,658,2086,742,2917,1051,2596,672,1489,524,1584,523,1905,582,1177,534,2366,792,3079,980,2464,689,1563,598,238,198,358,261,766,394
0500000US06001,06001,"Alameda County, California",517795,5059,27990,2696,27154,2696,18932,2331,20945,2435,19965,2619,18321,2321,20878,2336,16801,1844,20319,2390,37561,2826,53443,4108,63025,3801,52888,3522,36310,3341,44251,2599,39012,2243
0500000US06007,06007,"Butte County, California",84440,2045,7141,1404,7062,1468,4544,1008,6439,1353,5815,1142,4584,885,4855,1135,5109,1338,4686,1042,6487,1318,8679,1472,8393,1278,5026,1072,1695,548,2776,739,1149,554
0500000US06013,06013,"Contra Costa County, California",364556,3791,13419,1808,14382,2136,12357,1939,14528,2245,15954,2003,12064,1667,13031,2035,13485,2110,13440,1928,26027,2423,33344,2677,49050,3433,39292,3426,26351,2590,34042,2925,33790,2093
0500000US06017,06017,"El Dorado County, California",65569,2118,2056,726,1881,745,2213,947,2009,782,2769,798,3658,957,1881,672,2857,792,2806,937,5167,1405,7338,1371,9702,1500,7574,1275,4420,931,5097,1073,4141,898
0500000US06019,06019,"Fresno County, California",280846,3997,21564,2308,19687,2571,18511,2082,18294,2332,16887,2098,15297,1949,14618,1949,13811,1924,13502,1986,23292,2631,27072,2792,30395,2879,20040,2228,11586,1459,9316,1724,6974,1068
0500000US06023,06023,"Humboldt County, California",52316,1619,4730,1119,5342,1138,4590,1032,4365,1185,3130,765,3339,827,3907,936,1839,614,2365,679,3811,833,4914,1145,4505,923,3009,819,1073,537,793,434,604,340
0500000US06025,06025,"Imperial County, California",48540,1344,5909,1128,5208,1001,3713,889,2704,691,2510,833,2474,843,2613,849,1239,533,2373,870,3517,1019,4186,1059,4576,1173,3427,913,1325,604,1547,714,1219,653
0500000US06029,06029,"Kern County, California",241764,3800,16721,2171,18171,2119,16967,1923,15013,1702,14011,1835,12977,1956,12090,1667,10864,1864,11063,1548,19748,2505,22704,2548,28805,2852,19518,2445,9494,1648,8888,1498,4730,880
0500000US06031,06031,"Kings County, California",38669,1588,2873,926,2014,795,3033,919,2613,842,2031,686,2259,835,2785,1134,1879,637,2707,895,4521,1161,3252,801,3460,966,2152,611,1256,508,1189,660,645,322
0500000US06033,06033,"Lake County, California",26670,1634,2691,977,3163,1027,1727,810,1864,749,1274,612,1376,671,1457,666,906,506,1167,453,2510,795,2037,785,2040,884,1945,759,1157,464,691,465,665,390
0500000US06037,06037,"Los Angeles County, California",3166126,8715,212008,6618,184542,6522,168429,6455,165967,6321,160366,6148,149013,6363,148013,6172,142092,5015,136679,5501,249969,6853,306157,7883,387755,10692,256206,8350,154906,6003,166882,6666,177142,6922
0500000US06039,06039,"Madera County, California",43393,1413,2202,663,2777,775,3182,1205,3237,882,3664,982,2712,1003,2398,752,1720,764,1926,658,4637,1232,4074,910,3196,794,3662,979,2147,651,777,437,1082,499
0500000US06041,06041,"Marin County, California",101263,2025,2996,1035,3482,945,2502,784,4248,1124,3752,1028,3309,1023,3226,1048,3483,946,3015,959,6719,1539,8196,1210,11011,1677,13158,1716,6884,1159,9886,1580,15396,1689
0500000US06045,06045,"Mendocino County, California",33507,1327,2720,765,3212,1055,2441,808,2036,583,2192,751,1401,574,2018,673,2246,734,1750,654,2551,792,2873,798,3954,991,1731,684,1260,520,817,338,305,238
0500000US06047,06047,"Merced County, California",74166,2130,5628,1124,5967,1342,5793,1256,5566,1277,5642,1310,5023,1043,3911,880,3512,824,4074,1076,5302,1219,7439,1286,7051,1239,4729,975,1945,635,1617,637,967,425
0500000US06053,06053,"Monterey County, California",128025,2031,6603,1459,6426,1293,6726,1361,8130,1587,6525,1314,5062,1168,5804,1297,5609,1380,5076,961,10197,1723,13402,1614,16391,1885,12142,1770,7095,1105,6555,1036,6282,855
0500000US06055,06055,"Napa County, California",49014,1549,1717,705,1655,615,2198,779,1253,586,1472,832,2779,1090,2546,987,1920,642,2022,580,3733,923,5122,1319,5930,1387,4972,1083,3729,828,3787,1067,4179,983
0500000US06057,06057,"Nevada County, California",39718,1799,2086,760,1815,472,1761,656,2641,867,1892,650,1849,640,2165,783,1904,588,1264,420,3304,780,3841,964,5930,1269,3569,828,1546,562,2204,710,1947,761
0500000US06059,06059,"Orange County, California",975967,4674,39235,3287,32232,2948,36463,2953,34090,2714,38907,3073,35815,3342,38674,3234,36990,3176,40034,3803,71699,3587,102424,4742,136686,5992,100099,4164,72485,4511,76313,3922,83821,3753
0500000US06061,06061,"Placer County, California",126437,2159,4683,1088,3984,1088,5167,1155,5997,1476,4101,912,5532,1136,5643,1276,4246,872,4685,1032,10223,1596,12815,1560,17023,2092,14756,1829,9656,1479,10852,1594,7074,1405
0500000US06065,06065,"Riverside County, California",649505,6269,34048,2969,36025,3090,31901,3280,37093,3101,35247,2606,34594,3492,29223,2689,30776,2690,27303,2323,50910,3602,69866,4036,88838,3529,59636,4972,33743,2387,29197,2476,21105,2084
0500000US06067,06067,"Sacramento County, California",507357,4634,28714,2779,29484,2747,24895,2543,28296,3131,28213,2873,28131,2954,26774,2336,22022,1954,23688,2730,42321,2933,52998,3256,66315,3801,41106,2905,24680,2455,23760,2111,15960,1664
0500000US06071,06071,"San Bernardino County, California",592207,5586,38632,3368,34487,3157,30674,2987,32481,3206,31233,3587,28175,3287,30652,2897,27244,2864,29012,3259,53423,4637,60728,4504,74388,4847,49757,3810,29286,2838,25751,2636,16284,2147
0500000US06073,06073,"San Diego County, California",1048975,5987,54179,3815,49411,4075,44453,3654,51048,3921,47021,3658,48704,3511,51205,3779,46148,3987,47669,3260,82712,5192,103411,5283,140451,6224,92432,4103,65603,3742,68203,4318,56325,3252
0500000US06075,06075,"San Francisco County, California",324588,3785,22919,2627,19426,2191,13415,1922,11015,1331,13232,2104,10804,1630,10080,1660,10648,1833,8892,1409,22547,2406,26308,2407,40598,3421,27010,2706,20229,2755,28956,2731,38509,3382
0500000US06077,06077,"San Joaquin County, California",208513,5447,11584,1535,12954,1827,11450,1823,9614,1497,9961,1738,10845,1599,11604,1503,10704,1735,10678,1476,15808,2006,22247,2392,28468,3186,16292,2282,10181,1834,10176,1762,5947,1015
0500000US06079,06079,"San Luis Obispo County, California",103011,2778,6878,1359,4928,959,5801,1339,3729,1064,5408,1379,4578,906,5141,1259,4682,1038,5533,1266,7986,1427,10958,1903,11453,1753,10498,1615,6204,1305,5310,1224,3924,868
0500000US06081,06081,"San Mateo County, California",251448,2761,8825,1767,6829,1111,7286,1416,7271,1257,8138,1537,8785,1585,8033,1408,7124,1221,8895,1722,17751,2152,22516,1852,31720,2845,25221,2537,22035,1847,28050,2288,32969,2283
0500000US06083,06083,"Santa Barbara County, California",140128,2385,5896,1067,7975,1248,7646,1658,5581,1016,6930,1253,5516,1084,7928,1521,6523,1226,6460,1484,10841,1463,15903,2198,15500,1716,12817,2056,9345,1467,7724,1240,7543,1266
0500000US06085,06085,"Santa Clara County, California",587208,4449,25699,2325,19383,2238,17762,2221,20533,2427,17378,2213,16514,2149,17334,2275,18121,2096,20026,2523,35552,2966,51820,2887,76386,4234,66700,4391,48442,3623,61674,4225,73884,3240
0500000US06087,06087,"Santa Cruz County, California",92227,2413,5633,1329,5793,1298,3768,901,4351,1102,3155,925,4720,1256,4093,1127,2707,868,3354,1134,7644,1423,8088,1238,11496,1523,9538,1302,4958,883,6218,1143,6711,1285
0500000US06089,06089,"Shasta County, California",69738,1982,5035,1342,5675,1070,3965,980,5423,1174,4410,1093,3349,947,4262,1096,4032,958,2961,841,6682,1215,6565,1104,8052,1329,3758,939,1851,594,1810,581,1908,668
0500000US06095,06095,"Solano County, California",139186,1935,6784,1347,5150,1124,5975,1327,5241,1085,5548,1131,6007,1027,6486,1571,5539,1080,6000,1212,10815,1316,16115,1998,21389,2255,12665,1703,9130,1302,9871,1472,6471,1248
0500000US06097,06097,"Sonoma County, California",180378,2545,7013,1244,9307,1689,6202,1503,9511,1515,9167,1797,8146,1470,8090,1291,8210,1545,7628,1479,12995,1729,18268,1869,24830,2465,18087,2322,12363,1532,11832,1644,8729,1491
0500000US06099,06099,"Stanislaus County, California",161083,2115,8942,1697,10966,1791,9841,1604,10167,1640,9443,1610,7559,1613,8429,1457,8561,1548,8942,1513,13810,1573,17100,2479,19186,2376,12853,1598,5753,1143,5808,1071,3723,827
0500000US06101,06101,"Sutter County, California",31158,926,1611,607,2312,646,1563,746,1421,482,1484,681,2789,978,1318,566,1673,736,1335,437,3052,880,4135,1007,4048,847,2050,668,1162,483,731,286,474,229
0500000US06107,06107,"Tulare County, California",126409,1898,8755,1552,9763,1594,8146,1468,8903,1769,9241,1498,10393,1739,8008,1532,6265,1231,4694,997,10647,1601,11856,1664,12679,1708,6363,1398,4056,996,3736,899,2904,772
0500000US06111,06111,"Ventura County, California",260249,2364,11022,1794,9206,1503,10435,1495,9904,1583,9887,1635,9171,1481,11014,1891,10234,1552,9371,1783,19480,2072,26224,1968,36248,3015,30539,2608,16627,2233,21326,2024,19561,2028
0500000US06113,06113,"Yolo County, California",67350,1767,4793,1112,4104,1078,2999,952,3378,844,3812,922,1410,522,3855,1054,2956,1059,2435,815,5152,1259,5612,1097,10353,1629,5701,1014,4155,973,3826,847,2809,886
0500000US06115,06115,"Yuba County, California",24647,1653,1002,489,2039,749,1823,754,1732,705,2107,960,1631,639,1246,545,705,386,1745,760,1869,585,2907,1027,2440,814,1342,584,1012,516,511,346,536,366
0500000US08001,08001,"Adams County, Colorado",148359,2274,7627,1382,6103,1450,7777,1486,7588,1460,7387,1522,8428,1686,7267,1418,9142,1776,7220,1363,14460,1734,18111,2079,20604,2127,13662,1516,6156,1326,4475,948,2352,643
0500000US08005,08005,"Arapahoe County, Colorado",215803,2843,16159,1999,10064,1758,10754,1797,8797,1362,11527,1721,11370,1615,10018,1482,11601,1621,7962,1259,17515,2076,21975,2188,27931,2268,19703,2219,9677,1365,10955,1147,9795,1239
0500000US08013,08013,"Boulder County, Colorado",117222,2212,7824,1443,4416,1085,4229,954,5103,1267,5857,1330,5517,1207,6144,1134,5742,1245,4436,947,6742,1246,9812,1413,16087,1616,11093,1416,7245,1415,7863,1138,9112,1254
0500000US08031,08031,"Denver County, Colorado",251515,3803,25696,2745,15220,1984,14708,2099,15272,2080,13141,1861,11921,1695,13696,1960,13809,2038,11569,1825,19533,2227,21998,2027,26044,2487,15312,1564,9955,1580,10924,1511,12717,1677
0500000US08035,08035,"Douglas County, Colorado",96465,1502,2171,841,2378,955,1306,473,1903,742,880,385,1678,739,2560,762,2449,702,2363,849,6166,1268,8557,1340,16204,1667,14691,1576,10410,1575,13024,1586,9725,1138
0500000US08041,08041,"El Paso County, Colorado",227162,3114,14525,1922,10017,1826,9024,1459,12270,2032,11135,1847,12335,1636,12238,1744,9974,1554,9058,1638,19890,1857,27426,2084,30872,2445,18607,1922,13069,1633,10071,1335,6651,1135
0500000US08059,08059,"Jefferson County, Colorado",217998,2224,8348,1571,7504,1229,8740,1603,9972,1657,9822,1476,8944,1740,9240,1445,9995,1683,8598,1343,19347,2152,22917,2398,32846,2655,23607,2406,14728,1923,12873,1482,10517,1410
0500000US08069,08069,"Larimer County, Colorado",117719,3109,8905,1647,5768,1334,6850,1536,7009,1471,5076,1152,5502,1130,5721,1075,5080,1272,4159,930,9205,1558,13344,1898,16742,1728,9814,1337,5924,967,5190,971,3430,811
0500000US08077,08077,"Mesa County, Colorado",56448,1403,3132,752,2140,703,3618,887,3202,788,3275,904,3645,1018,2227,742,3565,992,2073,599,5191,1154,7247,1316,6347,1209,4219,1186,2082,631,2173,714,2312,756
0500000US08101,08101,"Pueblo County, Colorado",59987,2256,6422,1398,4623,891,4817,1061,4889,1157,3888,1082,3333,841,2799,683,3384,984,2467,937,5186,1117,5313,1191,5575,1109,3636,746,1967,799,1149,442,539,345
0500000US08123,08123,"Weld County, Colorado",86083,2196,7151,1493,5502,1253,3796,959,2995,855,3407,804,3271,978,4094,929,3505,847,4623,1048,8382,1654,9175,1372,11547,1604,8968,1499,3443,848,3388,898,2836,928
0500000US09001,09001,"Fairfield County, Connecticut",329241,2814,17570,1804,11778,1837,11156,1735,12462,1863,10605,1733,8746,1438,12006,1646,10796,1562,11070,1593,21380,2161,30194,2771,40985,2376,32963,2789,20249,2128,26933,2324,50348,2776
0500000US09003,09003,"Hartford County, Connecticut",339899,3851,23400,3014,13274,1724,14594,1944,16410,1572,14775,1480,14236,2127,15713,1693,13569,2156,14260,1957,24778,2137,34475,2862,45550,2793,33168,2456,20419,1977,21639,1827,19639,1850
0500000US09005,09005,"Litchfield County, Connecticut",72733,1612,2887,806,2708,733,2127,618,2370,640,2863,747,3593,962,3240,967,2548,561,3874,1078,5583,1013,8218,1473,10827,1425,7428,998,4844,975,5366,998,4257,839
0500000US09007,09007,"Middlesex County, Connecticut",64611,2215,2930,643,2710,902,3215,998,2161,763,1642,532,2009,619,3011,926,1907,507,2157,623,4190,883,6391,1290,8924,1103,8444,1242,6046,1144,4806,944,4068,942
0500000US09009,09009,"New Haven County, Connecticut",321692,2854,23904,2542,15612,1673,14366,1948,16557,2032,16864,2283,12327,1736,11235,1653,13730,1874,11635,1796,23143,2314,32283,2300,40991,2596,31577,2500,20320,2101,19200,2108,17948,2060
0500000US09011,09011,"New London County, Connecticut",103623,2408,4080,874,3998,964,3087,787,3543,863,4724,1222,4419,958,4300,1098,4534,1012,5365,1153,9578,1442,12686,1872,13212,1653,11432,1720,6703,1043,7001,1182,4961,877
0500000US09013,09013,"Tolland County, Connecticut",53276,1568,1987,851,1771,726,1674,716,1665,678,1393,506,1957,612,1806,595,1891,755,2038,693,3375,876,5292,1099,9376,1403,7241,1189,4198,1011,5194,940,2418,715
0500000US09015,09015,"Windham County, Connecticut",41254,1672,1895,660,2116,818,2624,862,2311,693,1384,587,1789,570,1724,626,1797,689,1946,647,3594,958,4429,1107,6589,1218,4332,877,2105,700,1919,624,700,322
0500000US10001,10001,"Kent County, Delaware",58053,1737,3677,1117,2748,778,2474,705,3522,1113,2511,550,3660,918,3350,1034,3279,862,2806,834,6718,1170,6747,1318,7412,1215,4047,820,2958,727,1068,358,1076,439
0500000US10003,10003,"New Castle County, Delaware",196192,3100,9813,1771,8532,1604,8822,1451,10935,2106,8996,1504,7960,1340,9030,1525,7340,1387,7334,1473,16425,2036,20008,2380,27913,2420,19165,1722,12343,1644,12137,1560,9439,1391
0500000US10005,10005,"Sussex County, Delaware",73007,2713,3987,814,3405,805,3457,640,4555,1043,4538,690,4860,1158,3116,803,4399,967,3690,806,7439,1353,8411,1222,8416,1121,5083,908,2716,754,2867,774,2068,469
0500000US11001,11001,"District of Columbia, District of Columbia",249280,3172,28804,2706,11929,1652,9982,1585,9382,1662,9304,1656,10403,1753,10682,1782,10139,1343,7653,1206,17590,1934,20622,2238,27231,2301,18769,2361,13547,1784,18108,1935,25135,1895
0500000US12001,12001,"Alachua County, Florida",95694,2679,14614,2107,6528,1504,7033,1530,4799,1403,5434,1352,6079,1480,4994,1384,5466,1318,4403,1211,6317,1489,7603,1140,7911,1261,5361,1102,3121,842,2562,689,3469,1008
0500000US12005,12005,"Bay County, Florida",65948,2950,4287,1272,4364,1274,3770,962,3757,1191,4633,1239,5019,1147,4180,1038,3378,1046,3002,860,6914,1214,9495,1611,6057,1088,3115,875,1712,605,1310,534,955,485
0500000US12009,12009,"Brevard County, Florida",220290,4232,15072,2253,11098,1660,14371,1957,14958,1935,13588,1801,13155,1953,13170,1710,13964,1991,10854,2042,19997,2438,22283,2560,24102,2464,13933,1670,6902,1225,7259,1305,5584,919
